coverage,location,scenario,cohort,value,low,high
70,kenya,Catch-up 35-45: V,30_35,42216.8064,41603.4029,42830.2099
70,kenya,Catch-up 35-45: V,35_40,28539.8746,28479.4408,28600.3085
70,kenya,Catch-up 35-45: V,40_45,24891.1823,24836.7918,24945.5727
70,kenya,Catch-up 35-45: V,45_50,19746.7523,19601.7110,19891.7935
70,kenya,Catch-up 35-45: V,50_55,14609.8768,14434.6187,14785.1349
70,kenya,Catch-up 35-45: V,55_60,9518.3267,9463.9362,9572.7171
70,kenya,Catch-up 35-45: TT,10_15,28596.5296,27952.9093,29240.1499
70,kenya,Catch-up 35-45: TT,15_20,53820.1020,52940.7897,54699.4142
70,kenya,Catch-up 35-45: TT,20_25,59198.7136,58246.8806,60150.5465
70,kenya,Catch-up 35-45: TT,25_30,52513.2208,52238.2469,52788.1948
70,kenya,Catch-up 35-45: TT,30_35,43920.2852,43068.1681,44772.4023
70,kenya,Catch-up 35-45: TT,35_40,29589.9121,29209.1790,29970.6453
70,kenya,Catch-up 35-45: TT,40_45,20509.7287,20425.1214,20594.3361
70,kenya,Catch-up 35-45: TT,45_50,18481.4188,18025.1434,18937.6943
70,kenya,Catch-up 35-45: TT,50_55,14375.6957,14351.5222,14399.8693
70,kenya,Catch-up 35-45: TT,55_60,9506.9954,9407.2796,9606.7112
70,kenya,Catch-up 35-50: TTV,10_15,29106.4401,28163.6723,30049.2079
70,kenya,Catch-up 35-50: TTV,15_20,52282.8162,50578.5820,53987.0504
70,kenya,Catch-up 35-50: TTV,20_25,55561.3519,53996.1155,57126.5883
70,kenya,Catch-up 35-50: TTV,25_30,50692.6515,49958.3804,51426.9226
70,kenya,Catch-up 35-50: TTV,30_35,40003.4171,39196.6254,40810.2089
70,kenya,Catch-up 35-50: TTV,35_40,20056.4748,19869.1299,20243.8196
70,kenya,Catch-up 35-50: TTV,40_45,15829.8840,15337.3483,16322.4197
70,kenya,Catch-up 35-50: TTV,45_50,10734.5569,10625.7759,10843.3378
70,kenya,Catch-up 35-50: TTV,50_55,13404.9773,13202.5240,13607.4306
70,kenya,Catch-up 35-50: TTV,55_60,9484.3327,9432.9639,9535.7014
70,kenya,Catch-up 35-50: V,10_15,28101.7275,27449.0422,28754.4129
70,kenya,Catch-up 35-50: V,15_20,52720.9615,51929.2783,53512.6448
70,kenya,Catch-up 35-50: V,20_25,57298.8248,55540.2001,59057.4495
70,kenya,Catch-up 35-50: V,25_30,51025.0376,50055.0745,51995.0006
70,kenya,Catch-up 35-50: V,30_35,42545.4154,41379.0423,43711.7885
70,kenya,Catch-up 35-50: V,35_40,28842.0437,28721.1760,28962.9115
70,kenya,Catch-up 35-50: V,40_45,23856.2529,23753.5154,23958.9903
70,kenya,Catch-up 35-50: V,45_50,17552.2488,17488.7933,17615.7044
70,kenya,Catch-up 35-50: V,50_55,14368.1415,14162.6664,14573.6166
70,kenya,Catch-up 35-50: V,55_60,9344.5795,9247.8853,9441.2736
70,kenya,Catch-up 35-50: TT,10_15,28989.3495,27354.6143,30624.0848
70,kenya,Catch-up 35-50: TT,15_20,53363.0711,51713.2274,55012.9148
70,kenya,Catch-up 35-50: TT,20_25,58095.7960,57264.8308,58926.7612
70,kenya,Catch-up 35-50: TT,25_30,52996.6915,51645.9952,54347.3878
70,kenya,Catch-up 35-50: TT,30_35,44464.1895,43231.3393,45697.0397
70,kenya,Catch-up 35-50: TT,35_40,29661.6773,29368.5732,29954.7814
70,kenya,Catch-up 35-50: TT,40_45,20332.2044,20123.7077,20540.7012
70,kenya,Catch-up 35-50: TT,45_50,12804.4154,12604.9838,13003.8470
70,kenya,Catch-up 35-50: TT,50_55,13627.8269,13464.6556,13790.9983
70,kenya,Catch-up 35-50: TT,55_60,9337.0252,9276.5914,9397.4591
70,kenya,Catch-up 35-55: TTV,10_15,28887.3675,28506.6343,29268.1006
70,kenya,Catch-up 35-55: TTV,15_20,50212.9574,48961.9770,51463.9378
70,kenya,Catch-up 35-55: TTV,20_25,56641.6067,55559.8410,57723.3724
70,kenya,Catch-up 35-55: TTV,25_30,51104.3569,49907.7669,52300.9469
70,kenya,Catch-up 35-55: TTV,30_35,39973.2003,39728.4432,40217.9573
70,kenya,Catch-up 35-55: TTV,35_40,19886.5047,19526.9234,20246.0860
70,kenya,Catch-up 35-55: TTV,40_45,15777.0044,15749.8092,15804.1996
70,kenya,Catch-up 35-55: TTV,45_50,10764.7738,10523.0385,11006.5091
70,kenya,Catch-up 35-55: TTV,50_55,7625.9921,7532.3197,7719.6646
70,kenya,Catch-up 35-55: TTV,55_60,8453.1804,8350.4429,8555.9179
70,kenya,Catch-up 35-55: V,10_15,28400.1196,27454.3300,29345.9091
70,kenya,Catch-up 35-55: V,15_20,52626.5337,51227.4903,54025.5770
70,kenya,Catch-up 35-55: V,20_25,56966.4387,55945.1068,57987.7706
70,kenya,Catch-up 35-55: V,25_30,50904.1699,50097.3781,51710.9616
70,kenya,Catch-up 35-55: V,30_35,42401.8850,41362.4230,43441.3470
70,kenya,Catch-up 35-55: V,35_40,28830.7124,28652.4326,29008.9922
70,kenya,Catch-up 35-55: V,40_45,23943.1265,23928.0180,23958.2350
70,kenya,Catch-up 35-55: V,45_50,17382.2787,17122.4132,17642.1442
70,kenya,Catch-up 35-55: V,50_55,13858.2310,13855.2093,13861.2527
70,kenya,Catch-up 35-55: V,55_60,9371.0192,9253.1733,9488.8652
70,kenya,Catch-up 35-55: TT,10_15,29544.5854,28946.2905,30142.8804
70,kenya,Catch-up 35-55: TT,15_20,54401.7776,54066.3699,54737.1854
70,kenya,Catch-up 35-55: TT,20_25,59074.0687,58965.2878,59182.8496
70,kenya,Catch-up 35-55: TT,25_30,52622.7571,52393.1085,52852.4057
70,kenya,Catch-up 35-55: TT,30_35,43772.9777,43123.3139,44422.6415
70,kenya,Catch-up 35-55: TT,35_40,28947.8026,28923.6291,28971.9761
70,kenya,Catch-up 35-55: TT,40_45,20785.4581,20474.2239,21096.6924
70,kenya,Catch-up 35-55: TT,45_50,13314.3259,12936.6144,13692.0374
70,kenya,Catch-up 35-55: TT,50_55,8502.2825,8414.6535,8589.9115
70,kenya,Catch-up 35-55: TT,55_60,8498.5058,8329.2911,8667.7205
70,kenya,Catch-up 35-60: TTV,10_15,28860.9276,27939.3116,29782.5436
70,kenya,Catch-up 35-60: TTV,15_20,51500.9535,50035.4329,52966.4740
70,kenya,Catch-up 35-60: TTV,20_25,55950.3948,54932.0846,56968.7050
70,kenya,Catch-up 35-60: TTV,25_30,51395.1948,50207.6699,52582.7197
70,kenya,Catch-up 35-60: TTV,30_35,40422.6769,39969.4231,40875.9307
70,kenya,Catch-up 35-60: TTV,35_40,20275.5474,20057.9856,20493.1092
70,kenya,Catch-up 35-60: TTV,40_45,15497.4979,15282.9578,15712.0380
70,kenya,Catch-up 35-60: TTV,45_50,10700.5629,10334.9383,11066.1876
70,kenya,Catch-up 35-60: TTV,50_55,7641.1006,7607.8620,7674.3391
70,kenya,Catch-up 35-60: TTV,55_60,4770.4942,4664.7350,4876.2534
70,kenya,Catch-up 35-60: V,10_15,28177.2698,27578.9749,28775.5647
70,kenya,Catch-up 35-60: V,15_20,49763.4806,49512.6802,50014.2810
70,kenya,Catch-up 35-60: V,20_25,55089.2126,54161.5532,56016.8720
70,kenya,Catch-up 35-60: V,25_30,52048.6357,51123.9980,52973.2733
70,kenya,Catch-up 35-60: V,30_35,42145.0413,40597.9350,43692.1475
70,kenya,Catch-up 35-60: V,35_40,28974.2428,28826.1799,29122.3056
70,kenya,Catch-up 35-60: V,40_45,24211.3016,24090.4340,24332.1693
70,kenya,Catch-up 35-60: V,45_50,17518.2548,17294.6497,17741.8600
70,kenya,Catch-up 35-60: V,50_55,13846.8997,13756.2490,13937.5505
70,kenya,Catch-up 35-60: V,55_60,9185.9406,9149.6804,9222.2009
70,kenya,Catch-up 35-60: TT,10_15,29348.1755,28635.0562,30061.2947
70,kenya,Catch-up 35-60: TT,15_20,52596.3167,52575.1649,52617.4685
70,kenya,Catch-up 35-60: TT,20_25,58224.2179,57677.2916,58771.1441
70,kenya,Catch-up 35-60: TT,25_30,53812.5483,53392.5331,54232.5635
70,kenya,Catch-up 35-60: TT,30_35,44819.2385,43501.7808,46136.6961
70,kenya,Catch-up 35-60: TT,35_40,29231.0862,28255.0798,30207.0926
70,kenya,Catch-up 35-60: TT,40_45,21182.0552,20916.1463,21447.9641
70,kenya,Catch-up 35-60: TT,45_50,13125.4701,12530.1969,13720.7433
70,kenya,Catch-up 35-60: TT,50_55,8252.9930,8068.6698,8437.3162
70,kenya,Catch-up 35-60: TT,55_60,4997.1210,4951.7956,5042.4464
70,kenya,Catch-up 40-45: TTV,10_15,28570.0898,27929.4911,29210.6885
70,kenya,Catch-up 40-45: TTV,15_20,52180.8341,51609.7344,52751.9339
70,kenya,Catch-up 40-45: TTV,20_25,57072.1979,56957.3736,57187.0222
70,kenya,Catch-up 40-45: TTV,25_30,51417.8576,50750.0637,52085.6515
70,kenya,Catch-up 40-45: TTV,30_35,45465.1252,44102.3422,46827.9082
70,kenya,Catch-up 40-45: TTV,35_40,34772.1137,34633.1159,34911.1115
70,kenya,Catch-up 40-45: TTV,40_45,16347.3487,15821.5744,16873.1230
70,kenya,Catch-up 40-45: TTV,45_50,18473.8646,17836.2877,19111.4415
70,kenya,Catch-up 40-45: TTV,50_55,14632.5394,14499.5850,14765.4939
70,kenya,Catch-up 40-45: TTV,55_60,9446.5615,9328.7156,9564.4075
70,kenya,Catch-up 40-45: V,10_15,29132.8799,28924.3832,29341.3767
70,kenya,Catch-up 40-45: V,15_20,51274.3266,50679.0533,51869.5999
70,kenya,Catch-up 40-45: V,20_25,57332.8188,56109.0335,58556.6040
70,kenya,Catch-up 40-45: V,25_30,52603.8716,52208.0299,52999.7132
70,kenya,Catch-up 40-45: V,30_35,45499.1192,44248.1388,46750.0996
70,kenya,Catch-up 40-45: V,35_40,35640.8502,35066.7287,36214.9716
70,kenya,Catch-up 40-45: V,40_45,24456.8141,24187.8835,24725.7447
70,kenya,Catch-up 40-45: V,45_50,20301.9881,20208.3156,20395.6605
70,kenya,Catch-up 40-45: V,50_55,14723.1902,14620.4527,14825.9277
70,kenya,Catch-up 40-45: V,55_60,9488.1098,9367.2422,9608.9774
70,kenya,Catch-up 40-45: TT,10_15,29008.2351,28162.1615,29854.3088
70,kenya,Catch-up 40-45: TT,15_20,53601.0293,52546.4589,54655.5998
70,kenya,Catch-up 40-45: TT,20_25,56528.2933,55791.0006,57265.5861
70,kenya,Catch-up 40-45: TT,25_30,52452.7870,52268.4637,52637.1102
70,kenya,Catch-up 40-45: TT,30_35,45518.0048,44608.4755,46427.5340
70,kenya,Catch-up 40-45: TT,35_40,36301.8452,36274.6500,36329.0405
70,kenya,Catch-up 40-45: TT,40_45,21019.6393,20515.0168,21524.2618
70,kenya,Catch-up 40-45: TT,45_50,18881.7930,18292.5631,19471.0229
70,kenya,Catch-up 40-45: TT,50_55,14628.7624,14583.4370,14674.0878
70,kenya,Catch-up 40-45: TT,55_60,9427.6760,9294.7216,9560.6304
70,kenya,Catch-up 40-50: TTV,10_15,28660.7405,28062.4456,29259.0355
70,kenya,Catch-up 40-50: TTV,15_20,50428.2529,49518.7237,51337.7822
70,kenya,Catch-up 40-50: TTV,20_25,56494.2993,55645.2039,57343.3948
70,kenya,Catch-up 40-50: TTV,25_30,52664.3054,52129.4660,53199.1449
70,kenya,Catch-up 40-50: TTV,30_35,44041.1529,42016.6193,46065.6864
70,kenya,Catch-up 40-50: TTV,35_40,34296.1973,34211.5899,34380.8046
70,kenya,Catch-up 40-50: TTV,40_45,15803.4442,15730.9236,15875.9647
70,kenya,Catch-up 40-50: TTV,45_50,11327.5638,11040.5031,11614.6245
70,kenya,Catch-up 40-50: TTV,50_55,13627.8270,13446.5256,13809.1284
70,kenya,Catch-up 40-50: TTV,55_60,9359.6880,9329.4710,9389.9049
70,kenya,Catch-up 40-50: V,10_15,28498.3246,27794.2704,29202.3788
70,kenya,Catch-up 40-50: V,15_20,52180.8341,51446.5630,52915.1052
70,kenya,Catch-up 40-50: V,20_25,58341.3085,57543.5818,59139.0352
70,kenya,Catch-up 40-50: V,25_30,52460.3412,51877.1547,53043.5277
70,kenya,Catch-up 40-50: V,30_35,45057.1968,43875.7153,46238.6783
70,kenya,Catch-up 40-50: V,35_40,37385.8771,36993.0573,37778.6970
70,kenya,Catch-up 40-50: V,40_45,24453.0370,24320.0826,24585.9914
70,kenya,Catch-up 40-50: V,45_50,18077.2677,17992.6603,18161.8752
70,kenya,Catch-up 40-50: V,50_55,14730.7445,14573.6165,14887.8724
70,kenya,Catch-up 40-50: V,55_60,9337.0252,9234.2877,9439.7627
70,kenya,Catch-up 40-50: TT,10_15,28955.3556,28804.2709,29106.4402
70,kenya,Catch-up 40-50: TT,15_20,53359.2939,52915.1052,53803.4826
70,kenya,Catch-up 40-50: TT,20_25,58601.9293,58405.5193,58798.3393
70,kenya,Catch-up 40-50: TT,25_30,53389.5114,53362.3162,53416.7067
70,kenya,Catch-up 40-50: TT,30_35,46292.3132,45047.3762,47537.2503
70,kenya,Catch-up 40-50: TT,35_40,35905.2482,35748.1202,36062.3761
70,kenya,Catch-up 40-50: TT,40_45,20290.6561,19420.4089,21160.9034
70,kenya,Catch-up 40-50: TT,45_50,13193.4582,13154.1762,13232.7402
70,kenya,Catch-up 40-50: TT,50_55,13797.7971,13589.3004,14006.2939
70,kenya,Catch-up 40-50: TT,55_60,9371.0192,9228.9997,9513.0387
70,kenya,Catch-up 40-55: TTV,10_15,28018.6311,28006.5443,28030.7179
70,kenya,Catch-up 40-55: TTV,15_20,52641.6421,52378.7549,52904.5293
70,kenya,Catch-up 40-55: TTV,20_25,57079.7521,56759.4528,57400.0515
70,kenya,Catch-up 40-55: TTV,25_30,52173.2806,52121.9117,52224.6494
70,kenya,Catch-up 40-55: TTV,30_35,44838.1241,44363.7185,45312.5298
70,kenya,Catch-up 40-55: TTV,35_40,35108.2769,34984.3876,35232.1663
70,kenya,Catch-up 40-55: TTV,40_45,15693.9078,15515.6281,15872.1876
70,kenya,Catch-up 40-55: TTV,45_50,10749.6653,10507.9300,10991.4006
70,kenya,Catch-up 40-55: TTV,50_55,7693.9802,7521.7438,7866.2166
70,kenya,Catch-up 40-55: TTV,55_60,8453.1804,8380.6599,8525.7010
70,kenya,Catch-up 40-55: V,10_15,29076.2232,28689.4466,29462.9998
70,kenya,Catch-up 40-55: V,15_20,53336.6313,53061.6573,53611.6052
70,kenya,Catch-up 40-55: V,20_25,57574.5541,56870.4998,58278.6085
70,kenya,Catch-up 40-55: V,25_30,52180.8347,51440.5202,52921.1492
70,kenya,Catch-up 40-55: V,30_35,45219.6127,44149.9338,46289.2916
70,kenya,Catch-up 40-55: V,35_40,35984.5676,35111.2987,36857.8366
70,kenya,Catch-up 40-55: V,40_45,23829.8131,23826.7914,23832.8348
70,kenya,Catch-up 40-55: V,45_50,17510.7006,17111.8373,17909.5639
70,kenya,Catch-up 40-55: V,50_55,13801.5744,13723.0104,13880.1383
70,kenya,Catch-up 40-55: V,55_60,9416.3446,9328.7156,9503.9736
70,kenya,Catch-up 40-55: TT,10_15,29552.1396,29503.7926,29600.4867
70,kenya,Catch-up 40-55: TT,15_20,52607.6481,52190.6546,53024.6415
70,kenya,Catch-up 40-55: TT,20_25,56856.9023,56080.3275,57633.4771
70,kenya,Catch-up 40-55: TT,25_30,50998.5977,50635.9947,51361.2008
70,kenya,Catch-up 40-55: TT,30_35,44143.1350,43142.9550,45143.3150
70,kenya,Catch-up 40-55: TT,35_40,36252.7427,36216.4824,36289.0030
70,kenya,Catch-up 40-55: TT,40_45,20328.4274,20237.7766,20419.0781
70,kenya,Catch-up 40-55: TT,45_50,12876.1806,12836.8986,12915.4626
70,kenya,Catch-up 40-55: TT,50_55,8434.2945,8328.5353,8540.0536
70,kenya,Catch-up 40-55: TT,55_60,8419.1864,8325.5140,8512.8588
70,kenya,Catch-up 40-60: TTV,10_15,29144.2112,28733.2611,29555.1613
70,kenya,Catch-up 40-60: TTV,15_20,52917.3716,50917.0116,54917.7316
70,kenya,Catch-up 40-60: TTV,20_25,56758.6973,55661.8232,57855.5715
70,kenya,Catch-up 40-60: TTV,25_30,52109.0695,51951.9416,52266.1975
70,kenya,Catch-up 40-60: TTV,30_35,44297.9967,43234.3611,45361.6322
70,kenya,Catch-up 40-60: TTV,35_40,34126.2271,33839.1663,34413.2878
70,kenya,Catch-up 40-60: TTV,40_45,15724.1248,15551.8883,15896.3612
70,kenya,Catch-up 40-60: TTV,45_50,10851.6474,10570.6301,11132.6648
70,kenya,Catch-up 40-60: TTV,50_55,7410.6967,7374.4363,7446.9570
70,kenya,Catch-up 40-60: TTV,55_60,4717.6146,4611.8554,4823.3738
70,kenya,Catch-up 40-60: V,10_15,28543.6500,27410.5156,29676.7843
70,kenya,Catch-up 40-60: V,15_20,51931.5446,50562.7181,53300.3710
70,kenya,Catch-up 40-60: V,20_25,57155.2945,56315.2641,57995.3248
70,kenya,Catch-up 40-60: V,25_30,52634.0885,50564.2296,54703.9474
70,kenya,Catch-up 40-60: V,30_35,44732.3650,43291.0179,46173.7120
70,kenya,Catch-up 40-60: V,35_40,36732.4363,36360.7682,37104.1044
70,kenya,Catch-up 40-60: V,40_45,23946.9036,23928.7734,23965.0338
70,kenya,Catch-up 40-60: V,45_50,17170.7602,16953.1984,17388.3220
70,kenya,Catch-up 40-60: V,50_55,13427.6401,13176.8397,13678.4405
70,kenya,Catch-up 40-60: V,55_60,9306.8083,9089.2466,9524.3701
70,kenya,Catch-up 40-60: TT,10_15,28781.6082,28757.4347,28805.7817
70,kenya,Catch-up 40-60: TT,15_20,52864.4919,52042.5918,53686.3921
70,kenya,Catch-up 40-60: TT,20_25,59145.8339,57444.6214,60847.0464
70,kenya,Catch-up 40-60: TT,25_30,53045.7941,52429.3689,53662.2192
70,kenya,Catch-up 40-60: TT,30_35,44596.3888,43384.6904,45808.0872
70,kenya,Catch-up 40-60: TT,35_40,36324.5079,36309.3994,36339.6163
70,kenya,Catch-up 40-60: TT,40_45,20770.3497,20694.8074,20845.8920
70,kenya,Catch-up 40-60: TT,45_50,13223.6751,12906.3975,13540.9528
70,kenya,Catch-up 40-60: TT,50_55,8400.3005,8098.1314,8702.4696
70,kenya,Catch-up 40-60: TT,55_60,5057.5548,4891.3618,5223.7478
70,kenya,Catch-up 45-50: TTV,10_15,27924.2032,27733.8366,28114.5698
70,kenya,Catch-up 45-50: TTV,15_20,52547.2143,51815.9649,53278.4637
70,kenya,Catch-up 45-50: TTV,20_25,57884.2776,56884.0976,58884.4576
70,kenya,Catch-up 45-50: TTV,25_30,52856.9382,52409.7278,53304.1487
70,kenya,Catch-up 45-50: TTV,30_35,46058.1322,45218.1018,46898.1625
70,kenya,Catch-up 45-50: TTV,35_40,38163.9629,37922.2275,38405.6982
70,kenya,Catch-up 45-50: TTV,40_45,27856.2171,27140.0762,28572.3581
70,kenya,Catch-up 45-50: TTV,45_50,10764.7738,10613.6892,10915.8584
70,kenya,Catch-up 45-50: TTV,50_55,13544.7304,13544.7304,13544.7304
70,kenya,Catch-up 45-50: TTV,55_60,9378.5735,9363.4651,9393.6820
70,kenya,Catch-up 45-50: V,10_15,30088.4899,30028.0561,30148.9237
70,kenya,Catch-up 45-50: V,15_20,53593.4751,53342.6747,53844.2755
70,kenya,Catch-up 45-50: V,20_25,57544.3373,57529.2288,57559.4457
70,kenya,Catch-up 45-50: V,25_30,51553.8337,51103.6015,52004.0658
70,kenya,Catch-up 45-50: V,30_35,45370.6973,44149.9338,46591.4609
70,kenya,Catch-up 45-50: V,35_40,37691.8234,37519.5869,37864.0599
70,kenya,Catch-up 45-50: V,40_45,28173.4948,28013.3452,28333.6444
70,kenya,Catch-up 45-50: V,45_50,18281.2319,18051.5833,18510.8805
70,kenya,Catch-up 45-50: V,50_55,14462.5694,14338.6800,14586.4588
70,kenya,Catch-up 45-50: V,55_60,9405.0133,9253.9287,9556.0978
70,kenya,Catch-up 45-50: TT,10_15,29835.4232,29663.1867,30007.6596
70,kenya,Catch-up 45-50: TT,15_20,54787.0434,52940.7897,56633.2971
70,kenya,Catch-up 45-50: TT,20_25,59746.3952,58779.4538,60713.3366
70,kenya,Catch-up 45-50: TT,25_30,53363.0716,53000.4686,53725.6747
70,kenya,Catch-up 45-50: TT,30_35,45053.4196,44273.8231,45833.0161
70,kenya,Catch-up 45-50: TT,35_40,38122.4145,38022.6987,38222.1304
70,kenya,Catch-up 45-50: TT,40_45,28116.8381,27899.2762,28334.3999
70,kenya,Catch-up 45-50: TT,45_50,12902.6204,12703.1888,13102.0520
70,kenya,Catch-up 45-50: TT,50_55,13699.5922,13472.9653,13926.2191
70,kenya,Catch-up 45-50: TT,55_60,9480.5556,9474.5122,9486.5990
70,kenya,Catch-up 45-55: TTV,10_15,29446.3805,28189.3567,30703.4043
70,kenya,Catch-up 45-55: TTV,15_20,54583.0791,51848.4481,57317.7101
70,kenya,Catch-up 45-55: TTV,20_25,57918.2716,57090.3280,58746.2152
70,kenya,Catch-up 45-55: TTV,25_30,53374.4030,53093.3856,53655.4203
70,kenya,Catch-up 45-55: TTV,30_35,45000.5401,44057.7722,45943.3080
70,kenya,Catch-up 45-55: TTV,35_40,37045.9368,36985.5030,37106.3706
70,kenya,Catch-up 45-55: TTV,40_45,26889.2757,26819.7769,26958.7746
70,kenya,Catch-up 45-55: TTV,45_50,10983.8464,10935.4993,11032.1935
70,kenya,Catch-up 45-55: TTV,50_55,7837.5105,7816.3587,7858.6623
70,kenya,Catch-up 45-55: TTV,55_60,8506.0600,8463.7564,8548.3637
70,kenya,Catch-up 45-55: V,10_15,28706.0660,28017.1203,29395.0116
70,kenya,Catch-up 45-55: V,15_20,52992.9138,51615.0223,54370.8053
70,kenya,Catch-up 45-55: V,20_25,57453.6865,56465.5932,58441.7798
70,kenya,Catch-up 45-55: V,25_30,52728.5163,52432.3905,53024.6422
70,kenya,Catch-up 45-55: V,30_35,45019.4256,44526.8898,45511.9614
70,kenya,Catch-up 45-55: V,35_40,37774.9200,37536.2063,38013.6337
70,kenya,Catch-up 45-55: V,40_45,28396.3446,28154.6092,28638.0799
70,kenya,Catch-up 45-55: V,45_50,17703.3334,17452.5329,17954.1338
70,kenya,Catch-up 45-55: V,50_55,13948.8818,13734.3417,14163.4219
70,kenya,Catch-up 45-55: V,55_60,9405.0133,9374.7964,9435.2302
70,kenya,Catch-up 45-55: TT,10_15,28045.0708,27812.4007,28277.7410
70,kenya,Catch-up 45-55: TT,15_20,54254.4701,53783.0861,54725.8541
70,kenya,Catch-up 45-55: TT,20_25,58129.7901,57501.2782,58758.3019
70,kenya,Catch-up 45-55: TT,25_30,53563.2587,52514.7317,54611.7857
70,kenya,Catch-up 45-55: TT,30_35,45619.9869,44417.3535,46822.6203
70,kenya,Catch-up 45-55: TT,35_40,38080.8663,37718.2633,38443.4693
70,kenya,Catch-up 45-55: TT,40_45,27958.1992,27758.7676,28157.6309
70,kenya,Catch-up 45-55: TT,45_50,13015.9338,12683.5477,13348.3199
70,kenya,Catch-up 45-55: TT,50_55,8883.7710,8793.1203,8974.4217
70,kenya,Catch-up 45-55: TT,55_60,8543.8311,8435.0503,8652.6120
70,kenya,Catch-up 45-60: TTV,10_15,29529.4769,29203.1342,29855.8196
70,kenya,Catch-up 45-60: TTV,15_20,53903.1985,52691.5001,55114.8969
70,kenya,Catch-up 45-60: TTV,20_25,57933.3801,57480.1263,58386.6338
70,kenya,Catch-up 45-60: TTV,25_30,51954.2078,51522.1058,52386.3098
70,kenya,Catch-up 45-60: TTV,30_35,44418.8644,43790.3525,45047.3763
70,kenya,Catch-up 45-60: TTV,35_40,36558.6890,36048.0231,37069.3550
70,kenya,Catch-up 45-60: TTV,40_45,27010.1434,26843.9505,27176.3364
70,kenya,Catch-up 45-60: TTV,45_50,10379.5081,10276.7706,10482.2457
70,kenya,Catch-up 45-60: TTV,50_55,7338.9315,7329.8664,7347.9966
70,kenya,Catch-up 45-60: TTV,55_60,4634.5181,4601.2795,4667.7567
70,kenya,Catch-up 45-60: V,10_15,28713.6201,27909.8501,29517.3901
70,kenya,Catch-up 45-60: V,15_20,54020.2890,53464.2978,54576.2803
70,kenya,Catch-up 45-60: V,20_25,57910.7174,57765.6762,58055.7586
70,kenya,Catch-up 45-60: V,25_30,53193.1014,52942.3010,53443.9019
70,kenya,Catch-up 45-60: V,30_35,45869.2765,44594.1225,47144.4304
70,kenya,Catch-up 45-60: V,35_40,38012.8782,37088.2405,38937.5159
70,kenya,Catch-up 45-60: V,40_45,28532.3206,27692.2903,29372.3509
70,kenya,Catch-up 45-60: V,45_50,17805.3155,17545.4500,18065.1810
70,kenya,Catch-up 45-60: V,50_55,13658.0440,13609.6969,13706.3911
70,kenya,Catch-up 45-60: V,55_60,9133.0611,9114.9309,9151.1912
70,kenya,Catch-up 45-60: TT,10_15,29276.4103,28765.7443,29787.0763
70,kenya,Catch-up 45-60: TT,15_20,53427.2821,52717.1845,54137.3796
70,kenya,Catch-up 45-60: TT,20_25,57884.2776,56781.3600,58987.1951
70,kenya,Catch-up 45-60: TT,25_30,52898.4865,52133.9985,53662.9745
70,kenya,Catch-up 45-60: TT,30_35,46118.5660,45157.6680,47079.4640
70,kenya,Catch-up 45-60: TT,35_40,37975.1071,37703.1548,38247.0593
70,kenya,Catch-up 45-60: TT,40_45,28343.4649,28252.8142,28434.1157
70,kenya,Catch-up 45-60: TT,45_50,13404.9766,13063.5254,13746.4277
70,kenya,Catch-up 45-60: TT,50_55,8657.1442,8608.7972,8705.4913
70,kenya,Catch-up 45-60: TT,55_60,5148.2055,5060.5765,5235.8346
70,kenya,Catch-up 50-55: TTV,10_15,29457.7118,28040.5383,30874.8852
70,kenya,Catch-up 50-55: TTV,15_20,53242.2034,51942.8759,54541.5309
70,kenya,Catch-up 50-55: TTV,20_25,58492.3930,58014.9657,58969.8204
70,kenya,Catch-up 50-55: TTV,25_30,53419.7284,52075.0755,54764.3812
70,kenya,Catch-up 50-55: TTV,30_35,44958.9917,44103.8530,45814.1305
70,kenya,Catch-up 50-55: TTV,35_40,38636.1021,38548.4731,38723.7312
70,kenya,Catch-up 50-55: TTV,40_45,29242.4182,28982.5527,29502.2837
70,kenya,Catch-up 50-55: TTV,45_50,18500.3044,18306.9162,18693.6927
70,kenya,Catch-up 50-55: TTV,50_55,7524.0100,7439.4027,7608.6174
70,kenya,Catch-up 50-55: TTV,55_60,8494.7287,8370.8394,8618.6181
70,kenya,Catch-up 50-55: V,10_15,30069.6043,29438.0708,30701.1379
70,kenya,Catch-up 50-55: V,15_20,55727.5450,55485.8097,55969.2803
70,kenya,Catch-up 50-55: V,20_25,59024.9662,58393.4327,59656.4998
70,kenya,Catch-up 50-55: V,25_30,53548.1503,52378.7556,54717.5450
70,kenya,Catch-up 50-55: V,30_35,45635.0953,44118.2059,47151.9847
70,kenya,Catch-up 50-55: V,35_40,37314.1120,37262.7433,37365.4807
70,kenya,Catch-up 50-55: V,40_45,28785.3874,28341.1987,29229.5760
70,kenya,Catch-up 50-55: V,45_50,19871.3970,19759.5944,19983.1997
70,kenya,Catch-up 50-55: V,50_55,13771.3574,13505.4486,14037.2663
70,kenya,Catch-up 50-55: V,55_60,9473.0013,9442.7844,9503.2183
70,kenya,Catch-up 50-55: TT,10_15,29351.9526,28557.2477,30146.6575
70,kenya,Catch-up 50-55: TT,15_20,54333.7896,52801.7919,55865.7874
70,kenya,Catch-up 50-55: TT,20_25,58847.4419,57741.5026,59953.3811
70,kenya,Catch-up 50-55: TT,25_30,53185.5472,52723.2284,53647.8661
70,kenya,Catch-up 50-55: TT,30_35,44524.6236,43787.3308,45261.9164
