location,coverage,scenario,year,metric,value,low,high
kenya,70,Catch-up to 40,2094.0000,cancers,2009.4241,1911.2193,2141.6230
kenya,70,Catch-up to 40,2095.0000,cancers,2073.6351,1854.5626,2141.6231
kenya,70,Catch-up to 40,2096.0000,cancers,1986.7615,1911.2193,2247.3822
kenya,70,Catch-up to 40,2097.0000,cancers,1862.1168,1816.7914,2077.4121
kenya,70,Catch-up to 40,2098.0000,cancers,2016.9783,1914.9963,2160.5085
kenya,70,Catch-up to 40,2099.0000,cancers,2035.8640,1907.4421,2183.1712
kenya,70,Catch-up to 40,2100.0000,cancers,1994.3157,1847.0084,2130.2917
kenya,70,Catch-up to 40 + S&T to 65,2020.0000,asr_cancer_incidence,28.4240,26.6972,29.3128
kenya,70,Catch-up to 40 + S&T to 65,2021.0000,asr_cancer_incidence,28.7805,27.6268,30.4168
kenya,70,Catch-up to 40 + S&T to 65,2022.0000,asr_cancer_incidence,27.3427,26.2510,28.5726
kenya,70,Catch-up to 40 + S&T to 65,2023.0000,asr_cancer_incidence,27.6316,26.6271,28.9644
kenya,70,Catch-up to 40 + S&T to 65,2024.0000,asr_cancer_incidence,26.4935,24.7346,28.0805
kenya,70,Catch-up to 40 + S&T to 65,2025.0000,asr_cancer_incidence,25.9740,24.9813,26.4494
kenya,70,Catch-up to 40 + S&T to 65,2026.0000,asr_cancer_incidence,13.3119,11.9564,13.7061
kenya,70,Catch-up to 40 + S&T to 65,2027.0000,asr_cancer_incidence,13.3714,12.6860,13.5941
kenya,70,Catch-up to 40 + S&T to 65,2028.0000,asr_cancer_incidence,12.6510,11.9096,13.4303
kenya,70,Catch-up to 40 + S&T to 65,2029.0000,asr_cancer_incidence,12.4652,11.7129,13.1010
kenya,70,Catch-up to 40 + S&T to 65,2030.0000,asr_cancer_incidence,12.7623,12.3202,13.6422
kenya,70,Catch-up to 40 + S&T to 65,2031.0000,asr_cancer_incidence,13.5239,12.9642,13.7383
kenya,70,Catch-up to 40 + S&T to 65,2032.0000,asr_cancer_incidence,13.8963,12.7697,14.4386
kenya,70,Catch-up to 40 + S&T to 65,2033.0000,asr_cancer_incidence,13.1597,11.9799,14.0905
kenya,70,Catch-up to 40 + S&T to 65,2034.0000,asr_cancer_incidence,13.2243,13.0755,13.9050
kenya,70,Catch-up to 40 + S&T to 65,2035.0000,asr_cancer_incidence,14.0830,13.2246,14.1917
kenya,70,Catch-up to 40 + S&T to 65,2036.0000,asr_cancer_incidence,13.4179,12.4876,14.3147
kenya,70,Catch-up to 40 + S&T to 65,2037.0000,asr_cancer_incidence,13.4445,12.2703,14.2496
kenya,70,Catch-up to 40 + S&T to 65,2038.0000,asr_cancer_incidence,13.2759,12.3545,13.6627
kenya,70,Catch-up to 40 + S&T to 65,2039.0000,asr_cancer_incidence,13.1433,11.9303,13.9067
kenya,70,Catch-up to 40 + S&T to 65,2040.0000,asr_cancer_incidence,12.8991,11.8898,13.3975
kenya,70,Catch-up to 40 + S&T to 65,2041.0000,asr_cancer_incidence,12.4663,11.7870,12.9834
kenya,70,Catch-up to 40 + S&T to 65,2042.0000,asr_cancer_incidence,11.7024,11.3508,12.2513
kenya,70,Catch-up to 40 + S&T to 65,2043.0000,asr_cancer_incidence,11.4094,10.4699,12.5551
kenya,70,Catch-up to 40 + S&T to 65,2044.0000,asr_cancer_incidence,11.0905,10.1484,11.9068
kenya,70,Catch-up to 40 + S&T to 65,2045.0000,asr_cancer_incidence,10.6443,10.1119,11.2260
kenya,70,Catch-up to 40 + S&T to 65,2046.0000,asr_cancer_incidence,9.9152,9.4432,10.5528
kenya,70,Catch-up to 40 + S&T to 65,2047.0000,asr_cancer_incidence,9.4554,9.1458,10.4936
kenya,70,Catch-up to 40 + S&T to 65,2048.0000,asr_cancer_incidence,9.2266,8.6594,9.8769
kenya,70,Catch-up to 40 + S&T to 65,2049.0000,asr_cancer_incidence,8.6216,8.1234,9.0655
kenya,70,Catch-up to 40 + S&T to 65,2050.0000,asr_cancer_incidence,7.9906,7.6831,8.3462
kenya,70,Catch-up to 40 + S&T to 65,2051.0000,asr_cancer_incidence,7.6635,7.4135,8.0016
kenya,70,Catch-up to 40 + S&T to 65,2052.0000,asr_cancer_incidence,6.9855,6.5803,7.2433
kenya,70,Catch-up to 40 + S&T to 65,2053.0000,asr_cancer_incidence,6.7056,6.4230,6.9955
kenya,70,Catch-up to 40 + S&T to 65,2054.0000,asr_cancer_incidence,6.2882,5.7054,6.5850
kenya,70,Catch-up to 40 + S&T to 65,2055.0000,asr_cancer_incidence,5.8844,5.6809,6.2962
kenya,70,Catch-up to 40 + S&T to 65,2056.0000,asr_cancer_incidence,5.8144,5.2498,6.1818
kenya,70,Catch-up to 40 + S&T to 65,2057.0000,asr_cancer_incidence,5.0836,4.5877,5.5710
kenya,70,Catch-up to 40 + S&T to 65,2058.0000,asr_cancer_incidence,4.9702,4.8820,5.0736
kenya,70,Catch-up to 40 + S&T to 65,2059.0000,asr_cancer_incidence,4.9401,4.3651,5.1173
kenya,70,Catch-up to 40 + S&T to 65,2060.0000,asr_cancer_incidence,4.4059,4.1337,4.5633
kenya,70,Catch-up to 40 + S&T to 65,2061.0000,asr_cancer_incidence,4.1025,3.8853,4.4540
kenya,70,Catch-up to 40 + S&T to 65,2062.0000,asr_cancer_incidence,4.2180,4.0442,4.3024
kenya,70,Catch-up to 40 + S&T to 65,2063.0000,asr_cancer_incidence,4.0143,3.8099,4.1762
kenya,70,Catch-up to 40 + S&T to 65,2064.0000,asr_cancer_incidence,3.8621,3.4566,4.0606
kenya,70,Catch-up to 40 + S&T to 65,2065.0000,asr_cancer_incidence,3.4371,3.1602,3.9916
kenya,70,Catch-up to 40 + S&T to 65,2066.0000,asr_cancer_incidence,3.2885,3.0547,3.5448
kenya,70,Catch-up to 40 + S&T to 65,2067.0000,asr_cancer_incidence,3.3489,3.2534,3.4840
kenya,70,Catch-up to 40 + S&T to 65,2068.0000,asr_cancer_incidence,3.2626,3.0742,3.3481
kenya,70,Catch-up to 40 + S&T to 65,2069.0000,asr_cancer_incidence,2.9107,2.7997,3.4562
kenya,70,Catch-up to 40 + S&T to 65,2070.0000,asr_cancer_incidence,3.0952,2.8609,3.2488
kenya,70,Catch-up to 40 + S&T to 65,2071.0000,asr_cancer_incidence,2.8603,2.6620,3.1939
kenya,70,Catch-up to 40 + S&T to 65,2072.0000,asr_cancer_incidence,2.8391,2.7467,3.1334
kenya,70,Catch-up to 40 + S&T to 65,2073.0000,asr_cancer_incidence,2.8009,2.5673,3.1180
kenya,70,Catch-up to 40 + S&T to 65,2074.0000,asr_cancer_incidence,2.7669,2.7418,3.0730
kenya,70,Catch-up to 40 + S&T to 65,2075.0000,asr_cancer_incidence,2.7240,2.5381,2.7698
kenya,70,Catch-up to 40 + S&T to 65,2076.0000,asr_cancer_incidence,2.5859,2.5019,2.8051
kenya,70,Catch-up to 40 + S&T to 65,2077.0000,asr_cancer_incidence,2.5573,2.3589,2.8690
kenya,70,Catch-up to 40 + S&T to 65,2078.0000,asr_cancer_incidence,2.7368,2.3551,3.0544
kenya,70,Catch-up to 40 + S&T to 65,2079.0000,asr_cancer_incidence,2.6248,2.3234,2.8705
kenya,70,Catch-up to 40 + S&T to 65,2080.0000,asr_cancer_incidence,2.6799,2.5887,2.7945
kenya,70,Catch-up to 40 + S&T to 65,2081.0000,asr_cancer_incidence,2.5736,2.3804,2.7118
kenya,70,Catch-up to 40 + S&T to 65,2082.0000,asr_cancer_incidence,2.5615,2.2912,2.7101
kenya,70,Catch-up to 40 + S&T to 65,2083.0000,asr_cancer_incidence,2.4799,2.3632,2.6921
kenya,70,Catch-up to 40 + S&T to 65,2084.0000,asr_cancer_incidence,2.7752,2.5186,2.9629
kenya,70,Catch-up to 40 + S&T to 65,2085.0000,asr_cancer_incidence,2.4495,2.3439,2.6236
kenya,70,Catch-up to 40 + S&T to 65,2086.0000,asr_cancer_incidence,2.5420,2.3237,2.6973
kenya,70,Catch-up to 40 + S&T to 65,2087.0000,asr_cancer_incidence,2.4202,2.3399,2.5842
kenya,70,Catch-up to 40 + S&T to 65,2088.0000,asr_cancer_incidence,2.5767,2.3916,2.7328
kenya,70,Catch-up to 40 + S&T to 65,2089.0000,asr_cancer_incidence,2.5221,2.3176,2.6532
kenya,70,Catch-up to 40 + S&T to 65,2090.0000,asr_cancer_incidence,2.5216,2.3211,2.7833
kenya,70,Catch-up to 40 + S&T to 65,2091.0000,asr_cancer_incidence,2.4475,2.3648,2.5520
kenya,70,Catch-up to 40 + S&T to 65,2092.0000,asr_cancer_incidence,2.3527,2.1727,2.6076
kenya,70,Catch-up to 40 + S&T to 65,2093.0000,asr_cancer_incidence,2.3576,2.2528,2.6248
kenya,70,Catch-up to 40 + S&T to 65,2094.0000,asr_cancer_incidence,2.4916,2.4413,2.6741
kenya,70,Catch-up to 40 + S&T to 65,2095.0000,asr_cancer_incidence,2.5641,2.4617,2.7074
kenya,70,Catch-up to 40 + S&T to 65,2096.0000,asr_cancer_incidence,2.4970,2.2446,2.7345
kenya,70,Catch-up to 40 + S&T to 65,2097.0000,asr_cancer_incidence,2.5718,2.3462,2.7077
kenya,70,Catch-up to 40 + S&T to 65,2098.0000,asr_cancer_incidence,2.5576,2.2308,2.7201
kenya,70,Catch-up to 40 + S&T to 65,2099.0000,asr_cancer_incidence,2.5251,2.4337,2.5487
kenya,70,Catch-up to 40 + S&T to 65,2100.0000,asr_cancer_incidence,2.4544,2.1613,2.7265
kenya,70,Catch-up to 40 + S&T to 65,2020.0000,cancers,4679.8433,4551.4215,4846.0364
kenya,70,Catch-up to 40 + S&T to 65,2021.0000,cancers,5027.3376,4812.0422,5193.5305
kenya,70,Catch-up to 40 + S&T to 65,2022.0000,cancers,4846.0364,4611.8554,5144.4282
kenya,70,Catch-up to 40 + S&T to 65,2023.0000,cancers,5068.8858,4819.5966,5337.0610
kenya,70,Catch-up to 40 + S&T to 65,2024.0000,cancers,4940.4641,4698.7288,5389.9402
kenya,70,Catch-up to 40 + S&T to 65,2025.0000,cancers,5027.3375,4883.8074,5189.7537
kenya,70,Catch-up to 40 + S&T to 65,2026.0000,cancers,2526.8890,2319.1477,2670.4194
kenya,70,Catch-up to 40 + S&T to 65,2027.0000,cancers,2700.6362,2534.4432,2742.1845
kenya,70,Catch-up to 40 + S&T to 65,2028.0000,cancers,2632.6482,2538.2203,2836.6123
kenya,70,Catch-up to 40 + S&T to 65,2029.0000,cancers,2753.5158,2575.9915,2889.4919
kenya,70,Catch-up to 40 + S&T to 65,2030.0000,cancers,2931.0402,2806.3954,3093.4560
kenya,70,Catch-up to 40 + S&T to 65,2031.0000,cancers,3165.2212,3010.3595,3255.8719
kenya,70,Catch-up to 40 + S&T to 65,2032.0000,cancers,3425.8419,3187.8839,3565.5952
kenya,70,Catch-up to 40 + S&T to 65,2033.0000,cancers,3312.5285,3085.9017,3561.8180
kenya,70,Catch-up to 40 + S&T to 65,2034.0000,cancers,3433.3962,3342.7455,3573.1494
kenya,70,Catch-up to 40 + S&T to 65,2035.0000,cancers,3746.8966,3493.8300,3818.6618
kenya,70,Catch-up to 40 + S&T to 65,2036.0000,cancers,3663.8002,3444.7277,3894.2040
kenya,70,Catch-up to 40 + S&T to 65,2037.0000,cancers,3795.9990,3410.7336,3943.3065
kenya,70,Catch-up to 40 + S&T to 65,2038.0000,cancers,3845.1015,3546.7096,3950.8608
kenya,70,Catch-up to 40 + S&T to 65,2039.0000,cancers,3769.5593,3550.4868,4041.5114
kenya,70,Catch-up to 40 + S&T to 65,2040.0000,cancers,3852.6558,3603.3663,3984.8547
kenya,70,Catch-up to 40 + S&T to 65,2041.0000,cancers,3780.8906,3671.3544,3969.7463
kenya,70,Catch-up to 40 + S&T to 65,2042.0000,cancers,3660.0229,3542.9325,3807.3304
kenya,70,Catch-up to 40 + S&T to 65,2043.0000,cancers,3610.9207,3380.5166,3947.0836
kenya,70,Catch-up to 40 + S&T to 65,2044.0000,cancers,3618.4748,3342.7454,3826.2160
kenya,70,Catch-up to 40 + S&T to 65,2045.0000,cancers,3539.1554,3369.1852,3758.2280
kenya,70,Catch-up to 40 + S&T to 65,2046.0000,cancers,3350.2997,3206.7695,3576.9265
kenya,70,Catch-up to 40 + S&T to 65,2047.0000,cancers,3289.8659,3199.2151,3671.3544
kenya,70,Catch-up to 40 + S&T to 65,2048.0000,cancers,3278.5346,3112.3416,3501.3843
kenya,70,Catch-up to 40 + S&T to 65,2049.0000,cancers,3176.5525,3002.8053,3320.0829
kenya,70,Catch-up to 40 + S&T to 65,2050.0000,cancers,3051.9078,2881.9377,3165.2213
kenya,70,Catch-up to 40 + S&T to 65,2051.0000,cancers,2980.1426,2881.9377,3153.8899
kenya,70,Catch-up to 40 + S&T to 65,2052.0000,cancers,2798.8411,2628.8711,2904.6004
kenya,70,Catch-up to 40 + S&T to 65,2053.0000,cancers,2749.7387,2640.2024,2874.3835
kenya,70,Catch-up to 40 + S&T to 65,2054.0000,cancers,2685.5277,2443.7925,2817.7267
kenya,70,Catch-up to 40 + S&T to 65,2055.0000,cancers,2579.7686,2508.0035,2772.4014
kenya,70,Catch-up to 40 + S&T to 65,2056.0000,cancers,2628.8712,2383.3587,2810.1724
kenya,70,Catch-up to 40 + S&T to 65,2057.0000,cancers,2383.3587,2134.0692,2587.3228
kenya,70,Catch-up to 40 + S&T to 65,2058.0000,cancers,2409.7985,2356.9189,2443.7925
kenya,70,Catch-up to 40 + S&T to 65,2059.0000,cancers,2451.3467,2171.8404,2523.1119
kenya,70,Catch-up to 40 + S&T to 65,2060.0000,cancers,2247.3826,2103.8523,2326.7020
kenya,70,Catch-up to 40 + S&T to 65,2061.0000,cancers,2149.1777,2013.2015,2307.8164
kenya,70,Catch-up to 40 + S&T to 65,2062.0000,cancers,2270.0453,2171.8404,2315.3707
kenya,70,Catch-up to 40 + S&T to 65,2063.0000,cancers,2220.9428,2088.7439,2285.1537
kenya,70,Catch-up to 40 + S&T to 65,2064.0000,cancers,2156.7318,1960.3219,2281.3766
kenya,70,Catch-up to 40 + S&T to 65,2065.0000,cancers,1960.3220,1820.5688,2273.8224
kenya,70,Catch-up to 40 + S&T to 65,2066.0000,cancers,1937.6593,1794.1290,2054.7498
kenya,70,Catch-up to 40 + S&T to 65,2067.0000,cancers,2013.2015,1971.6533,2081.1895
kenya,70,Catch-up to 40 + S&T to 65,2068.0000,cancers,1986.7617,1877.2255,2050.9726
kenya,70,Catch-up to 40 + S&T to 65,2069.0000,cancers,1843.2314,1763.9121,2152.9547
kenya,70,Catch-up to 40 + S&T to 65,2070.0000,cancers,1956.5448,1805.4603,2050.9726
kenya,70,Catch-up to 40 + S&T to 65,2071.0000,cancers,1835.6772,1729.9180,2054.7498
kenya,70,Catch-up to 40 + S&T to 65,2072.0000,cancers,1865.8941,1801.6832,2058.5269
kenya,70,Catch-up to 40 + S&T to 65,2073.0000,cancers,1858.3398,1729.9180,2073.6353
kenya,70,Catch-up to 40 + S&T to 65,2074.0000,cancers,1869.6711,1828.1229,2058.5268
kenya,70,Catch-up to 40 + S&T to 65,2075.0000,cancers,1850.7856,1729.9179,1896.1109
kenya,70,Catch-up to 40 + S&T to 65,2076.0000,cancers,1786.5747,1729.9180,1918.7735
kenya,70,Catch-up to 40 + S&T to 65,2077.0000,cancers,1794.1289,1688.3697,2001.8701
kenya,70,Catch-up to 40 + S&T to 65,2078.0000,cancers,1914.9964,1665.7070,2145.4003
kenya,70,Catch-up to 40 + S&T to 65,2079.0000,cancers,1884.7796,1673.2612,2016.9785
kenya,70,Catch-up to 40 + S&T to 65,2080.0000,cancers,1914.9964,1850.7856,2028.3099
kenya,70,Catch-up to 40 + S&T to 65,2081.0000,cancers,1877.2253,1737.4722,1937.6591
kenya,70,Catch-up to 40 + S&T to 65,2082.0000,cancers,1877.2254,1688.3697,1990.5387
kenya,70,Catch-up to 40 + S&T to 65,2083.0000,cancers,1854.5627,1805.4601,1982.9845
kenya,70,Catch-up to 40 + S&T to 65,2084.0000,cancers,2077.4122,1862.1168,2194.5027
kenya,70,Catch-up to 40 + S&T to 65,2085.0000,cancers,1839.4543,1782.7975,1948.9905
kenya,70,Catch-up to 40 + S&T to 65,2086.0000,cancers,1899.8879,1756.3577,2016.9785
kenya,70,Catch-up to 40 + S&T to 65,2087.0000,cancers,1828.1229,1779.0204,1990.5386
kenya,70,Catch-up to 40 + S&T to 65,2088.0000,cancers,1960.3218,1828.1228,2100.0749
kenya,70,Catch-up to 40 + S&T to 65,2089.0000,cancers,1922.5506,1797.9060,2050.9724
kenya,70,Catch-up to 40 + S&T to 65,2090.0000,cancers,1960.3217,1794.1288,2186.9483
kenya,70,Catch-up to 40 + S&T to 65,2091.0000,cancers,1952.7674,1873.4482,2013.2013
kenya,70,Catch-up to 40 + S&T to 65,2092.0000,cancers,1877.2252,1703.4781,2062.3037
kenya,70,Catch-up to 40 + S&T to 65,2093.0000,cancers,1888.5566,1782.7975,2028.3096
kenya,70,Catch-up to 40 + S&T to 65,2094.0000,cancers,1948.9904,1911.2193,2100.0748
kenya,70,Catch-up to 40 + S&T to 65,2095.0000,cancers,2039.6411,1986.7615,2145.4001
kenya,70,Catch-up to 40 + S&T to 65,2096.0000,cancers,2001.8699,1865.8939,2179.3941
kenya,70,Catch-up to 40 + S&T to 65,2097.0000,cancers,2032.0868,1956.5446,2171.8398
kenya,70,Catch-up to 40 + S&T to 65,2098.0000,cancers,2054.7494,1847.0083,2205.8341
kenya,70,Catch-up to 40 + S&T to 65,2099.0000,cancers,2054.7495,1986.7614,2088.7434
kenya,70,Catch-up to 40 + S&T to 65,2100.0000,cancers,2077.4121,1813.0144,2254.9362
kenya,70,S&T 10-65 only,2020.0000,asr_cancer_incidence,28.4240,26.6972,29.3128
kenya,70,S&T 10-65 only,2021.0000,asr_cancer_incidence,28.7805,27.6268,30.4168
kenya,70,S&T 10-65 only,2022.0000,asr_cancer_incidence,27.3427,26.2510,28.5726
kenya,70,S&T 10-65 only,2023.0000,asr_cancer_incidence,27.6316,26.6271,28.9644
kenya,70,S&T 10-65 only,2024.0000,asr_cancer_incidence,26.4935,24.7346,28.0805
kenya,70,S&T 10-65 only,2025.0000,asr_cancer_incidence,25.9740,24.9813,26.4494
kenya,70,S&T 10-65 only,2026.0000,asr_cancer_incidence,12.9410,12.0189,13.8774
kenya,70,S&T 10-65 only,2027.0000,asr_cancer_incidence,13.2892,12.6732,13.6419
kenya,70,S&T 10-65 only,2028.0000,asr_cancer_incidence,13.1082,12.3071,13.4294
kenya,70,S&T 10-65 only,2029.0000,asr_cancer_incidence,12.7388,12.1192,13.1615
kenya,70,S&T 10-65 only,2030.0000,asr_cancer_incidence,13.0695,12.8076,14.1334
kenya,70,S&T 10-65 only,2031.0000,asr_cancer_incidence,13.6140,13.2852,14.5270
kenya,70,S&T 10-65 only,2032.0000,asr_cancer_incidence,14.2874,13.6421,15.4067
kenya,70,S&T 10-65 only,2033.0000,asr_cancer_incidence,14.8312,13.6464,15.0664
kenya,70,S&T 10-65 only,2034.0000,asr_cancer_incidence,15.4163,15.2269,15.9119
kenya,70,S&T 10-65 only,2035.0000,asr_cancer_incidence,15.8899,14.7633,17.2674
kenya,70,S&T 10-65 only,2036.0000,asr_cancer_incidence,16.2138,15.0536,17.8992
kenya,70,S&T 10-65 only,2037.0000,asr_cancer_incidence,16.6790,15.9380,17.2557
kenya,70,S&T 10-65 only,2038.0000,asr_cancer_incidence,17.0265,15.9823,17.9632
kenya,70,S&T 10-65 only,2039.0000,asr_cancer_incidence,17.0830,16.4347,17.4759
kenya,70,S&T 10-65 only,2040.0000,asr_cancer_incidence,17.5792,17.3068,18.3975
kenya,70,S&T 10-65 only,2041.0000,asr_cancer_incidence,17.9737,17.7552,18.1281
kenya,70,S&T 10-65 only,2042.0000,asr_cancer_incidence,17.3491,17.1098,18.4655
kenya,70,S&T 10-65 only,2043.0000,asr_cancer_incidence,17.5423,16.8219,18.6722
kenya,70,S&T 10-65 only,2044.0000,asr_cancer_incidence,17.6272,17.3075,18.1936
kenya,70,S&T 10-65 only,2045.0000,asr_cancer_incidence,17.8571,16.8287,18.5864
kenya,70,S&T 10-65 only,2046.0000,asr_cancer_incidence,17.9024,16.7163,18.1308
kenya,70,S&T 10-65 only,2047.0000,asr_cancer_incidence,17.2456,16.9817,17.4826
kenya,70,S&T 10-65 only,2048.0000,asr_cancer_incidence,16.6362,15.9577,17.6837
kenya,70,S&T 10-65 only,2049.0000,asr_cancer_incidence,16.7427,16.0769,17.2237
kenya,70,S&T 10-65 only,2050.0000,asr_cancer_incidence,16.1153,15.3970,16.4303
kenya,70,S&T 10-65 only,2051.0000,asr_cancer_incidence,16.0752,15.5231,16.3833
kenya,70,S&T 10-65 only,2052.0000,asr_cancer_incidence,14.8704,14.4774,15.8517
kenya,70,S&T 10-65 only,2053.0000,asr_cancer_incidence,14.3711,13.7443,14.9546
kenya,70,S&T 10-65 only,2054.0000,asr_cancer_incidence,14.0551,13.4911,14.9272
kenya,70,S&T 10-65 only,2055.0000,asr_cancer_incidence,13.3951,13.0111,13.9523
kenya,70,S&T 10-65 only,2056.0000,asr_cancer_incidence,13.0488,12.6716,13.2936
kenya,70,S&T 10-65 only,2057.0000,asr_cancer_incidence,12.7929,11.7643,13.1952
kenya,70,S&T 10-65 only,2058.0000,asr_cancer_incidence,12.3573,11.5049,12.5912
kenya,70,S&T 10-65 only,2059.0000,asr_cancer_incidence,11.7638,11.0500,12.2119
kenya,70,S&T 10-65 only,2060.0000,asr_cancer_incidence,11.2317,10.6905,11.5982
kenya,70,S&T 10-65 only,2061.0000,asr_cancer_incidence,10.3402,9.5455,10.7286
kenya,70,S&T 10-65 only,2062.0000,asr_cancer_incidence,9.9982,9.4342,10.2886
kenya,70,S&T 10-65 only,2063.0000,asr_cancer_incidence,9.6070,9.1386,10.2193
kenya,70,S&T 10-65 only,2064.0000,asr_cancer_incidence,8.9434,8.2643,9.6158
kenya,70,S&T 10-65 only,2065.0000,asr_cancer_incidence,8.8627,7.7921,9.2878
kenya,70,S&T 10-65 only,2066.0000,asr_cancer_incidence,8.0139,7.6030,8.2313
kenya,70,S&T 10-65 only,2067.0000,asr_cancer_incidence,7.8066,7.4096,8.0879
kenya,70,S&T 10-65 only,2068.0000,asr_cancer_incidence,7.4026,6.9445,7.8056
kenya,70,S&T 10-65 only,2069.0000,asr_cancer_incidence,7.1551,7.0052,7.3725
kenya,70,S&T 10-65 only,2070.0000,asr_cancer_incidence,6.6195,6.1691,6.8203
kenya,70,S&T 10-65 only,2071.0000,asr_cancer_incidence,6.2511,6.0832,6.4806
kenya,70,S&T 10-65 only,2072.0000,asr_cancer_incidence,5.8734,5.6204,6.1115
kenya,70,S&T 10-65 only,2073.0000,asr_cancer_incidence,5.3451,5.2700,5.7146
kenya,70,S&T 10-65 only,2074.0000,asr_cancer_incidence,5.0426,4.9733,5.2949
kenya,70,S&T 10-65 only,2075.0000,asr_cancer_incidence,5.1360,4.8355,5.2916
kenya,70,S&T 10-65 only,2076.0000,asr_cancer_incidence,4.5378,4.2216,4.7857
kenya,70,S&T 10-65 only,2077.0000,asr_cancer_incidence,4.4305,4.1253,4.6900
kenya,70,S&T 10-65 only,2078.0000,asr_cancer_incidence,3.9817,3.7483,4.2958
kenya,70,S&T 10-65 only,2079.0000,asr_cancer_incidence,3.9024,3.7375,4.1588
kenya,70,S&T 10-65 only,2080.0000,asr_cancer_incidence,3.8661,3.6562,3.9776
kenya,70,S&T 10-65 only,2081.0000,asr_cancer_incidence,3.4867,3.3564,3.6575
kenya,70,S&T 10-65 only,2082.0000,asr_cancer_incidence,3.2813,3.1672,3.5046
kenya,70,S&T 10-65 only,2083.0000,asr_cancer_incidence,3.3907,3.1023,3.4545
kenya,70,S&T 10-65 only,2084.0000,asr_cancer_incidence,3.0810,2.9355,3.2173
kenya,70,S&T 10-65 only,2085.0000,asr_cancer_incidence,3.0695,2.8300,3.2600
kenya,70,S&T 10-65 only,2086.0000,asr_cancer_incidence,2.7907,2.7391,2.8906
kenya,70,S&T 10-65 only,2087.0000,asr_cancer_incidence,2.8357,2.7619,2.8792
kenya,70,S&T 10-65 only,2088.0000,asr_cancer_incidence,2.7727,2.6228,2.9097
kenya,70,S&T 10-65 only,2089.0000,asr_cancer_incidence,2.6759,2.4449,2.9729
kenya,70,S&T 10-65 only,2090.0000,asr_cancer_incidence,2.6403,2.3801,2.7708
kenya,70,S&T 10-65 only,2091.0000,asr_cancer_incidence,2.4814,2.4094,2.6225
kenya,70,S&T 10-65 only,2092.0000,asr_cancer_incidence,2.7068,2.5065,2.8112
kenya,70,S&T 10-65 only,2093.0000,asr_cancer_incidence,2.5076,2.3216,2.7450
kenya,70,S&T 10-65 only,2094.0000,asr_cancer_incidence,2.5921,2.4189,2.7055
kenya,70,S&T 10-65 only,2095.0000,asr_cancer_incidence,2.5504,2.3392,2.6950
kenya,70,S&T 10-65 only,2096.0000,asr_cancer_incidence,2.5013,2.3705,2.7197
kenya,70,S&T 10-65 only,2097.0000,asr_cancer_incidence,2.5413,2.3382,2.7038
kenya,70,S&T 10-65 only,2098.0000,asr_cancer_incidence,2.4453,2.2851,2.6109
kenya,70,S&T 10-65 only,2099.0000,asr_cancer_incidence,2.4549,2.2999,2.5872
kenya,70,S&T 10-65 only,2100.0000,asr_cancer_incidence,2.4995,2.3041,2.5869
kenya,70,S&T 10-65 only,2020.0000,cancers,4679.8433,4551.4215,4846.0364
kenya,70,S&T 10-65 only,2021.0000,cancers,5027.3376,4812.0422,5193.5305
kenya,70,S&T 10-65 only,2022.0000,cancers,4846.0364,4611.8554,5144.4282
kenya,70,S&T 10-65 only,2023.0000,cancers,5068.8858,4819.5966,5337.0610
kenya,70,S&T 10-65 only,2024.0000,cancers,4940.4641,4698.7288,5389.9402
kenya,70,S&T 10-65 only,2025.0000,cancers,5027.3375,4883.8074,5189.7537
kenya,70,S&T 10-65 only,2026.0000,cancers,2519.3348,2353.1418,2640.2025
kenya,70,S&T 10-65 only,2027.0000,cancers,2670.4193,2553.3288,2787.5099
kenya,70,S&T 10-65 only,2028.0000,cancers,2749.7388,2545.7746,2836.6123
kenya,70,S&T 10-65 only,2029.0000,cancers,2753.5158,2640.2024,2923.4858
kenya,70,S&T 10-65 only,2030.0000,cancers,3002.8052,2927.2630,3259.6489
kenya,70,S&T 10-65 only,2031.0000,cancers,3202.9923,3172.7754,3459.8360
kenya,70,S&T 10-65 only,2032.0000,cancers,3588.2578,3384.2938,3807.3303
kenya,70,S&T 10-65 only,2033.0000,cancers,3814.8846,3554.2639,3928.1981
kenya,70,S&T 10-65 only,2034.0000,cancers,4101.9452,4064.1742,4268.1381
kenya,70,S&T 10-65 only,2035.0000,cancers,4347.4575,4098.1679,4759.1628
kenya,70,S&T 10-65 only,2036.0000,cancers,4574.0842,4339.9031,5076.4401
kenya,70,S&T 10-65 only,2037.0000,cancers,4902.6929,4668.5121,5038.6690
kenya,70,S&T 10-65 only,2038.0000,cancers,5099.1027,4902.6931,5314.3984
kenya,70,S&T 10-65 only,2039.0000,cancers,5189.7535,5125.5427,5352.1694
kenya,70,S&T 10-65 only,2040.0000,cancers,5571.2419,5431.4887,5790.3144
kenya,70,S&T 10-65 only,2041.0000,cancers,5797.8687,5718.5495,5858.3029
kenya,70,S&T 10-65 only,2042.0000,cancers,5741.2123,5586.3501,6092.4836
kenya,70,S&T 10-65 only,2043.0000,cancers,5858.3027,5661.8926,6224.6825
kenya,70,S&T 10-65 only,2044.0000,cancers,6050.9354,5948.9534,6334.2192
kenya,70,S&T 10-65 only,2045.0000,cancers,6266.2309,5884.7422,6523.0744
kenya,70,S&T 10-65 only,2046.0000,cancers,6405.9841,5971.6160,6443.7548
