coverage,location,scenario,metric,value,low,high
40,kenya,Catch-up 20-40: TTV,cancers,288001.1139,281864.0601,294138.1678
40,kenya,Catch-up 20-40: TTV,cancer_deaths,253006.1412,247736.3133,258275.9690
40,kenya,Catch-up 20-40: TTV,vaccinations,3711264.0000,,
40,kenya,Catch-up 20-40: V,cancers,297678.0800,290561.9996,304794.1605
40,kenya,Catch-up 20-40: V,cancer_deaths,263015.4912,257038.5864,268992.3960
40,kenya,Catch-up 20-40: V,vaccinations,3711264.0000,,
40,kenya,Catch-up 20-40: TT,cancers,344608.7082,336359.4935,352857.9230
40,kenya,Catch-up 20-40: TT,cancer_deaths,297111.4957,290206.9324,304016.0589
40,kenya,Catch-up 20-40: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-45: TTV,cancers,281039.8959,274476.7856,287603.0063
40,kenya,Catch-up 20-45: TTV,cancer_deaths,248005.2460,242674.9849,253335.5071
40,kenya,Catch-up 20-45: TTV,vaccinations,4235927.5000,,
40,kenya,Catch-up 20-45: V,cancers,297519.4410,290494.0115,304544.8705
40,kenya,Catch-up 20-45: V,cancer_deaths,262365.8286,256419.1413,268312.5158
40,kenya,Catch-up 20-45: V,vaccinations,4235927.5000,,
40,kenya,Catch-up 20-45: TT,cancers,339687.1306,331918.3647,347455.8965
40,kenya,Catch-up 20-45: TT,cancer_deaths,292941.5665,287372.5903,298510.5427
40,kenya,Catch-up 20-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-50: TTV,cancers,275328.9000,268663.0525,281994.7476
40,kenya,Catch-up 20-50: TTV,cancer_deaths,242732.3952,237535.0885,247929.7018
40,kenya,Catch-up 20-50: TTV,vaccinations,4682526.0000,,
40,kenya,Catch-up 20-50: V,cancers,294271.1229,286526.5306,302015.7152
40,kenya,Catch-up 20-50: V,cancer_deaths,261927.6827,255666.7395,268188.6260
40,kenya,Catch-up 20-50: V,vaccinations,4682526.0000,,
40,kenya,Catch-up 20-50: TT,cancers,333711.7372,326051.7524,341371.7220
40,kenya,Catch-up 20-50: TT,cancer_deaths,288911.3846,282741.0923,295081.6770
40,kenya,Catch-up 20-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-55: TTV,cancers,274894.5336,268255.8794,281533.1878
40,kenya,Catch-up 20-55: TTV,cancer_deaths,242029.8536,236463.8994,247595.8078
40,kenya,Catch-up 20-55: TTV,vaccinations,5064626.5000,,
40,kenya,Catch-up 20-55: V,cancers,297183.2772,289471.9242,304894.6302
40,kenya,Catch-up 20-55: V,cancer_deaths,263294.9968,256882.9704,269707.0231
40,kenya,Catch-up 20-55: V,vaccinations,5064626.5000,,
40,kenya,Catch-up 20-55: TT,cancers,332102.6882,323717.4982,340487.8782
40,kenya,Catch-up 20-55: TT,cancer_deaths,286981.2792,280010.2401,293952.3183
40,kenya,Catch-up 20-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-60: TTV,cancers,268616.9725,262304.6623,274929.2828
40,kenya,Catch-up 20-60: TTV,cancer_deaths,237282.0212,232099.8233,242464.2191
40,kenya,Catch-up 20-60: TTV,vaccinations,5266166.0000,,
40,kenya,Catch-up 20-60: V,cancers,298308.8561,291794.0913,304823.6209
40,kenya,Catch-up 20-60: V,cancer_deaths,263574.5039,256660.8756,270488.1323
40,kenya,Catch-up 20-60: V,vaccinations,5266166.0000,,
40,kenya,Catch-up 20-60: TT,cancers,336004.4455,327779.4047,344229.4863
40,kenya,Catch-up 20-60: TT,cancer_deaths,288390.1444,282806.0615,293974.2274
40,kenya,Catch-up 20-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-30: TTV,cancers,338418.0195,330286.6518,346549.3872
40,kenya,Catch-up 25-30: TTV,cancer_deaths,294233.3346,287280.4231,301186.2460
40,kenya,Catch-up 25-30: TTV,vaccinations,1003284.6250,,
40,kenya,Catch-up 25-30: V,cancers,336895.8448,328489.5013,345302.1884
40,kenya,Catch-up 25-30: V,cancer_deaths,293772.5275,286463.0575,301081.9974
40,kenya,Catch-up 25-30: V,vaccinations,1003284.6250,,
40,kenya,Catch-up 25-30: TT,cancers,354070.3778,346247.2204,361893.5352
40,kenya,Catch-up 25-30: TT,cancer_deaths,306780.9080,300244.9907,313316.8254
40,kenya,Catch-up 25-30: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-35: TTV,cancers,318727.9304,310962.1856,326493.6752
40,kenya,Catch-up 25-35: TTV,cancer_deaths,278611.1936,271549.5027,285672.8845
40,kenya,Catch-up 25-35: TTV,vaccinations,1799877.8750,,
40,kenya,Catch-up 25-35: V,cancers,332057.3628,325346.1892,338768.5364
40,kenya,Catch-up 25-35: V,cancer_deaths,289715.9070,283814.5449,295617.2691
40,kenya,Catch-up 25-35: V,vaccinations,1799877.8750,,
40,kenya,Catch-up 25-35: TT,cancers,345877.8191,338329.6383,353425.9999
40,kenya,Catch-up 25-35: TT,cancer_deaths,299857.4583,294025.5951,305689.3215
40,kenya,Catch-up 25-35: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-40: TTV,cancers,309190.7204,302225.7246,316155.7161
40,kenya,Catch-up 25-40: TTV,cancer_deaths,270943.6537,265628.5004,276258.8070
40,kenya,Catch-up 25-40: TTV,vaccinations,2502919.5000,,
40,kenya,Catch-up 25-40: V,cancers,316786.4947,309969.5628,323603.4266
40,kenya,Catch-up 25-40: V,cancer_deaths,279687.6692,272363.0900,287012.2485
40,kenya,Catch-up 25-40: V,vaccinations,2502919.5000,,
40,kenya,Catch-up 25-40: TT,cancers,344684.2515,337408.0219,351960.4811
40,kenya,Catch-up 25-40: TT,cancer_deaths,298754.5428,292161.2141,305347.8714
40,kenya,Catch-up 25-40: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-45: TTV,cancers,300771.5353,294178.2073,307364.8632
40,kenya,Catch-up 25-45: TTV,cancer_deaths,264635.8753,258462.5610,270809.1897
40,kenya,Catch-up 25-45: TTV,vaccinations,3076232.5000,,
40,kenya,Catch-up 25-45: V,cancers,316000.8540,310592.0282,321409.6798
40,kenya,Catch-up 25-45: V,cancer_deaths,278426.1129,272207.4732,284644.7526
40,kenya,Catch-up 25-45: V,vaccinations,3076232.5000,,
40,kenya,Catch-up 25-45: TT,cancers,345458.5606,338977.0338,351940.0874
40,kenya,Catch-up 25-45: TT,cancer_deaths,298380.6089,293343.4500,303417.7678
40,kenya,Catch-up 25-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-50: TTV,cancers,297840.4944,290503.8307,305177.1581
40,kenya,Catch-up 25-50: TTV,cancer_deaths,260915.4193,254974.7764,266856.0622
40,kenya,Catch-up 25-50: TTV,vaccinations,3533157.7500,,
40,kenya,Catch-up 25-50: V,cancers,315796.8918,308218.4929,323375.2907
40,kenya,Catch-up 25-50: V,cancer_deaths,278392.1206,271662.8154,285121.4258
40,kenya,Catch-up 25-50: V,vaccinations,3533157.7500,,
40,kenya,Catch-up 25-50: TT,cancers,340453.8836,331866.2408,349041.5264
40,kenya,Catch-up 25-50: TT,cancer_deaths,294157.7953,288008.6545,300306.9361
40,kenya,Catch-up 25-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-55: TTV,cancers,293764.9906,286225.8740,301304.1072
40,kenya,Catch-up 25-55: TTV,cancer_deaths,258396.0838,252700.1966,264091.9710
40,kenya,Catch-up 25-55: TTV,vaccinations,3864161.5000,,
40,kenya,Catch-up 25-55: V,cancers,314187.8384,306271.0102,322104.6666
40,kenya,Catch-up 25-55: V,cancer_deaths,277262.7628,270445.8277,284079.6980
40,kenya,Catch-up 25-55: V,vaccinations,3864161.5000,,
40,kenya,Catch-up 25-55: TT,cancers,339192.3291,331777.1011,346607.5572
40,kenya,Catch-up 25-55: TT,cancer_deaths,292269.2395,285691.0177,298847.4612
40,kenya,Catch-up 25-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-60: TTV,cancers,294070.9367,287689.1277,300452.7457
40,kenya,Catch-up 25-60: TTV,cancer_deaths,257818.1857,251925.8892,263710.4821
40,kenya,Catch-up 25-60: TTV,vaccinations,4145767.5000,,
40,kenya,Catch-up 25-60: V,cancers,312824.3033,304390.7650,321257.8416
40,kenya,Catch-up 25-60: V,cancer_deaths,276937.9312,268833.7568,285042.1055
40,kenya,Catch-up 25-60: V,vaccinations,4145767.5000,,
40,kenya,Catch-up 25-60: TT,cancers,331177.2956,323604.9393,338749.6519
40,kenya,Catch-up 25-60: TT,cancer_deaths,285149.3799,279148.3006,291150.4591
40,kenya,Catch-up 25-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-35: TTV,cancers,340706.9527,332557.4544,348856.4509
40,kenya,Catch-up 30-35: TTV,cancer_deaths,296865.9822,289118.3662,304613.5981
40,kenya,Catch-up 30-35: TTV,vaccinations,840052.8125,,
40,kenya,Catch-up 30-35: V,cancers,349564.2820,343454.4254,355674.1387
40,kenya,Catch-up 30-35: V,cancer_deaths,303540.1443,297814.0398,309266.2487
40,kenya,Catch-up 30-35: V,vaccinations,840052.8125,,
40,kenya,Catch-up 30-35: TT,cancers,352189.3740,345151.8569,359226.8910
40,kenya,Catch-up 30-35: TT,cancer_deaths,304975.4467,297750.5832,312200.3101
40,kenya,Catch-up 30-35: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-40: TTV,cancers,325847.7897,317921.8967,333773.6827
40,kenya,Catch-up 30-40: TTV,cancer_deaths,285213.5875,279203.4432,291223.7318
40,kenya,Catch-up 30-40: TTV,vaccinations,1552227.6250,,
40,kenya,Catch-up 30-40: V,cancers,332635.2606,324881.6042,340388.9170
40,kenya,Catch-up 30-40: V,cancer_deaths,291865.0842,284872.8913,298857.2770
40,kenya,Catch-up 30-40: V,vaccinations,1552227.6250,,
40,kenya,Catch-up 30-40: TT,cancers,347211.1398,339672.0237,354750.2560
40,kenya,Catch-up 30-40: TT,cancer_deaths,300499.5669,293918.3248,307080.8090
40,kenya,Catch-up 30-40: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-45: TTV,cancers,325979.9881,317223.1309,334736.8452
40,kenya,Catch-up 30-45: TTV,cancer_deaths,283551.6572,276320.7532,290782.5611
40,kenya,Catch-up 30-45: TTV,vaccinations,2068566.6250,,
40,kenya,Catch-up 30-45: V,cancers,337254.6697,328881.5669,345627.7724
40,kenya,Catch-up 30-45: V,cancer_deaths,295491.1134,287840.1917,303142.0351
40,kenya,Catch-up 30-45: V,vaccinations,2068566.6250,,
40,kenya,Catch-up 30-45: TT,cancers,342995.8813,335372.1554,350619.6073
40,kenya,Catch-up 30-45: TT,cancer_deaths,297353.2342,292334.2064,302372.2621
40,kenya,Catch-up 30-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-50: TTV,cancers,315615.5899,308556.9219,322674.2578
40,kenya,Catch-up 30-50: TTV,cancer_deaths,274909.6232,268573.1373,281246.1090
40,kenya,Catch-up 30-50: TTV,vaccinations,2548743.7500,,
40,kenya,Catch-up 30-50: V,cancers,332944.9850,326629.6524,339260.3177
40,kenya,Catch-up 30-50: V,cancer_deaths,291691.3364,285623.7805,297758.8923
40,kenya,Catch-up 30-50: V,vaccinations,2548743.7500,,
40,kenya,Catch-up 30-50: TT,cancers,339913.7565,332320.2495,347507.2635
40,kenya,Catch-up 30-50: TT,cancer_deaths,293814.0797,286537.8481,301090.3114
40,kenya,Catch-up 30-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-55: TTV,cancers,315294.5354,307894.4159,322694.6549
40,kenya,Catch-up 30-55: TTV,cancer_deaths,274803.8643,267500.4387,282107.2898
40,kenya,Catch-up 30-55: TTV,vaccinations,2889975.7500,,
40,kenya,Catch-up 30-55: V,cancers,333349.1344,326390.1809,340308.0878
40,kenya,Catch-up 30-55: V,cancer_deaths,292503.4163,285689.5030,299317.3296
40,kenya,Catch-up 30-55: V,vaccinations,2889975.7500,,
40,kenya,Catch-up 30-55: TT,cancers,332314.2056,325016.8229,339611.5882
40,kenya,Catch-up 30-55: TT,cancer_deaths,286543.1345,280315.4293,292770.8397
40,kenya,Catch-up 30-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-60: TTV,cancers,313398.4242,304644.5882,322152.2603
40,kenya,Catch-up 30-60: TTV,cancer_deaths,272794.4394,265134.4543,280454.4245
40,kenya,Catch-up 30-60: TTV,vaccinations,3169293.2500,,
40,kenya,Catch-up 30-60: V,cancers,337303.7726,329223.7714,345383.7738
40,kenya,Catch-up 30-60: V,cancer_deaths,296480.7152,289174.2658,303787.1646
40,kenya,Catch-up 30-60: V,vaccinations,3169293.2500,,
40,kenya,Catch-up 30-60: TT,cancers,338096.9663,329732.9290,346461.0036
40,kenya,Catch-up 30-60: TT,cancer_deaths,289780.1210,282298.4161,297261.8259
40,kenya,Catch-up 30-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-40: TTV,cancers,347245.1343,339817.8193,354672.4492
40,kenya,Catch-up 35-40: TTV,cancer_deaths,301825.3347,295337.7645,308312.9048
40,kenya,Catch-up 35-40: TTV,vaccinations,726429.6250,,
40,kenya,Catch-up 35-40: V,cancers,351233.7646,343377.3702,359090.1591
40,kenya,Catch-up 35-40: V,cancer_deaths,305715.7606,298013.4688,313418.0523
40,kenya,Catch-up 35-40: V,vaccinations,726429.6250,,
40,kenya,Catch-up 35-40: TT,cancers,350976.9200,342969.4413,358984.3988
40,kenya,Catch-up 35-40: TT,cancer_deaths,304080.2714,296961.1676,311199.3752
40,kenya,Catch-up 35-40: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-45: TTV,cancers,333050.7429,326197.5489,339903.9369
40,kenya,Catch-up 35-45: TTV,cancer_deaths,289349.5270,282955.6294,295743.4247
40,kenya,Catch-up 35-45: TTV,vaccinations,1275999.7500,,
40,kenya,Catch-up 35-45: V,cancers,346157.3256,337019.7340,355294.9172
40,kenya,Catch-up 35-45: V,cancer_deaths,301100.1284,293301.1437,308899.1131
40,kenya,Catch-up 35-45: V,vaccinations,1275999.7500,,
40,kenya,Catch-up 35-45: TT,cancers,346633.2423,335773.2883,357493.1963
40,kenya,Catch-up 35-45: TT,cancer_deaths,301069.9136,292503.4197,309636.4074
40,kenya,Catch-up 35-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-50: TTV,cancers,330282.1191,323153.9530,337410.2853
40,kenya,Catch-up 35-50: TTV,cancer_deaths,287460.9715,281749.9758,293171.9672
40,kenya,Catch-up 35-50: TTV,vaccinations,1723814.2500,,
40,kenya,Catch-up 35-50: V,cancers,347483.0927,339381.9421,355584.2434
40,kenya,Catch-up 35-50: V,cancer_deaths,304065.1620,296764.7574,311365.5667
40,kenya,Catch-up 35-50: V,vaccinations,1723814.2500,,
40,kenya,Catch-up 35-50: TT,cancers,345704.0726,337599.9000,353808.2452
40,kenya,Catch-up 35-50: TT,cancer_deaths,299389.0994,292523.8166,306254.3821
40,kenya,Catch-up 35-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-55: TTV,cancers,328310.4640,320160.9659,336459.9620
40,kenya,Catch-up 35-55: TTV,cancer_deaths,285402.4445,279108.2627,291696.6264
40,kenya,Catch-up 35-55: TTV,vaccinations,2052068.2500,,
40,kenya,Catch-up 35-55: V,cancers,342104.4843,334982.3621,349226.6065
40,kenya,Catch-up 35-55: V,cancer_deaths,299305.9968,293582.9132,305029.0804
40,kenya,Catch-up 35-55: V,vaccinations,2052068.2500,,
40,kenya,Catch-up 35-55: TT,cancers,346229.0900,338472.4115,353985.7686
40,kenya,Catch-up 35-55: TT,cancer_deaths,297912.2455,291648.2807,304176.2103
40,kenya,Catch-up 35-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-60: TTV,cancers,325541.8411,317153.6297,333930.0526
40,kenya,Catch-up 35-60: TTV,cancer_deaths,282384.5320,274854.4781,289914.5859
40,kenya,Catch-up 35-60: TTV,vaccinations,2317440.7500,,
40,kenya,Catch-up 35-60: V,cancers,341405.7171,334516.2644,348295.1699
40,kenya,Catch-up 35-60: V,cancer_deaths,297908.4654,291865.0827,303951.8480
40,kenya,Catch-up 35-60: V,vaccinations,2317440.7500,,
40,kenya,Catch-up 35-60: TT,cancers,339951.5282,331941.0275,347962.0289
40,kenya,Catch-up 35-60: TT,cancer_deaths,291491.1537,285438.7071,297543.6003
40,kenya,Catch-up 35-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 40-45: TTV,cancers,344310.3156,335955.3414,352665.2899
40,kenya,Catch-up 40-45: TTV,cancer_deaths,300476.9048,293877.5314,307076.2783
40,kenya,Catch-up 40-45: TTV,vaccinations,554744.6875,,
40,kenya,Catch-up 40-45: V,cancers,350232.8310,342204.1996,358261.4624
40,kenya,Catch-up 40-45: V,cancer_deaths,304065.1603,297459.7436,310670.5770
40,kenya,Catch-up 40-45: V,vaccinations,554744.6875,,
40,kenya,Catch-up 40-45: TT,cancers,352963.6810,344907.8543,361019.5078
40,kenya,Catch-up 40-45: TT,cancer_deaths,305288.9476,298314.8849,312263.0103
40,kenya,Catch-up 40-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 40-50: TTV,cancers,341726.7713,334622.7779,348830.7648
40,kenya,Catch-up 40-50: TTV,cancer_deaths,296835.7667,290671.5174,303000.0159
40,kenya,Catch-up 40-50: TTV,vaccinations,1027035.0000,,
40,kenya,Catch-up 40-50: V,cancers,350444.3482,342119.5924,358769.1040
40,kenya,Catch-up 40-50: V,cancer_deaths,304964.1155,298515.8265,311412.4045
40,kenya,Catch-up 40-50: V,vaccinations,1027035.0000,,
40,kenya,Catch-up 40-50: TT,cancers,350138.4041,341979.8416,358296.9666
40,kenya,Catch-up 40-50: TT,cancer_deaths,303026.4562,295378.5561,310674.3564
40,kenya,Catch-up 40-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 40-55: TTV,cancers,338644.6474,330809.4037,346479.8910
40,kenya,Catch-up 40-55: TTV,cancer_deaths,293776.3069,287745.0128,299807.6009
40,kenya,Catch-up 40-55: TTV,vaccinations,1374182.1250,,
40,kenya,Catch-up 40-55: V,cancers,348212.0762,340748.5012,355675.6511
40,kenya,Catch-up 40-55: V,cancer_deaths,304514.6384,297936.4167,311092.8602
40,kenya,Catch-up 40-55: V,vaccinations,1374182.1250,,
40,kenya,Catch-up 40-55: TT,cancers,348461.3617,338961.1673,357961.5562
40,kenya,Catch-up 40-55: TT,cancer_deaths,299823.4663,292979.3362,306667.5965
40,kenya,Catch-up 40-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 40-60: TTV,cancers,336740.9821,330174.8498,343307.1144
40,kenya,Catch-up 40-60: TTV,cancer_deaths,292582.7402,286593.7484,298571.7319
40,kenya,Catch-up 40-60: TTV,vaccinations,1641284.5000,,
40,kenya,Catch-up 40-60: V,cancers,352502.8752,343607.0216,361398.7288
40,kenya,Catch-up 40-60: V,cancer_deaths,307305.9240,300132.4292,314479.4187
40,kenya,Catch-up 40-60: V,vaccinations,1641284.5000,,
40,kenya,Catch-up 40-60: TT,cancers,343792.8533,335737.0276,351848.6789
40,kenya,Catch-up 40-60: TT,cancer_deaths,295868.8273,288640.9415,303096.7131
40,kenya,Catch-up 40-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 45-50: TTV,cancers,350980.6991,344227.2234,357734.1748
40,kenya,Catch-up 45-50: TTV,cancer_deaths,303849.8668,297440.8596,310258.8740
40,kenya,Catch-up 45-50: TTV,vaccinations,443803.2812,,
40,kenya,Catch-up 45-50: V,cancers,355464.1317,347801.1253,363127.1382
40,kenya,Catch-up 45-50: V,cancer_deaths,308745.0055,302275.5650,315214.4460
40,kenya,Catch-up 45-50: V,vaccinations,443803.2812,,
40,kenya,Catch-up 45-50: TT,cancers,351490.6075,342504.1018,360477.1133
40,kenya,Catch-up 45-50: TT,cancer_deaths,304729.9334,297127.3586,312332.5082
40,kenya,Catch-up 45-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 45-55: TTV,cancers,347456.6524,339165.1364,355748.1684
40,kenya,Catch-up 45-55: TTV,cancer_deaths,300956.5992,294154.7727,307758.4258
40,kenya,Catch-up 45-55: TTV,vaccinations,794062.6875,,
40,kenya,Catch-up 45-55: V,cancers,357881.4836,350502.5163,365260.4508
40,kenya,Catch-up 45-55: V,cancer_deaths,311456.9753,305108.4015,317805.5491
40,kenya,Catch-up 45-55: V,vaccinations,794062.6875,,
40,kenya,Catch-up 45-55: TT,cancers,353518.9183,344964.5143,362073.3224
40,kenya,Catch-up 45-55: TT,cancer_deaths,305847.9608,298190.9958,313504.9257
40,kenya,Catch-up 45-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 45-60: TTV,cancers,347381.1102,340540.0035,354222.2169
40,kenya,Catch-up 45-60: TTV,cancer_deaths,300333.3754,293957.6076,306709.1431
40,kenya,Catch-up 45-60: TTV,vaccinations,1068976.1250,,
40,kenya,Catch-up 45-60: V,cancers,357330.0268,350132.3601,364527.6934
40,kenya,Catch-up 45-60: V,cancer_deaths,310229.4126,304149.7694,316309.0558
40,kenya,Catch-up 45-60: V,vaccinations,1068976.1250,,
40,kenya,Catch-up 45-60: TT,cancers,343841.9543,335323.8117,352360.0969
40,kenya,Catch-up 45-60: TT,cancer_deaths,297965.1258,290565.0038,305365.2477
40,kenya,Catch-up 45-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 50-55: TTV,cancers,352521.7602,344686.5181,360357.0023
40,kenya,Catch-up 50-55: TTV,cancer_deaths,305066.0980,298191.7512,311940.4448
40,kenya,Catch-up 50-55: TTV,vaccinations,348295.1875,,
40,kenya,Catch-up 50-55: V,cancers,357987.2426,350976.9211,364997.5640
40,kenya,Catch-up 50-55: V,cancer_deaths,310535.3575,303588.4904,317482.2247
40,kenya,Catch-up 50-55: V,vaccinations,348295.1875,,
40,kenya,Catch-up 50-55: TT,cancers,355471.6858,348237.7591,362705.6124
40,kenya,Catch-up 50-55: TT,cancer_deaths,307139.7332,300848.5736,313430.8927
40,kenya,Catch-up 50-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 50-60: TTV,cancers,347690.8341,340523.3856,354858.2826
40,kenya,Catch-up 50-60: TTV,cancer_deaths,301587.3757,295169.3037,308005.4478
40,kenya,Catch-up 50-60: TTV,vaccinations,630302.1250,,
40,kenya,Catch-up 50-60: V,cancers,357447.1156,350518.3794,364375.8518
40,kenya,Catch-up 50-60: V,cancer_deaths,309870.5871,303304.4519,316436.7223
40,kenya,Catch-up 50-60: V,vaccinations,630302.1250,,
40,kenya,Catch-up 50-60: TT,cancers,350523.6675,342262.3677,358784.9674
40,kenya,Catch-up 50-60: TT,cancer_deaths,304084.0488,296853.1424,311314.9552
40,kenya,Catch-up 50-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 55-60: TTV,cancers,352446.2184,346436.0765,358456.3603
40,kenya,Catch-up 55-60: TTV,cancer_deaths,305149.1951,299048.4014,311249.9889
40,kenya,Catch-up 55-60: TTV,vaccinations,280964.3750,,
40,kenya,Catch-up 55-60: V,cancers,356601.0433,348372.9802,364829.1064
40,kenya,Catch-up 55-60: V,cancer_deaths,308967.8573,302338.2668,315597.4477
40,kenya,Catch-up 55-60: V,vaccinations,280964.3750,,
40,kenya,Catch-up 55-60: TT,cancers,359158.1505,351767.0965,366549.2044
40,kenya,Catch-up 55-60: TT,cancer_deaths,309983.8999,303163.9421,316803.8577
40,kenya,Catch-up 55-60: TT,vaccinations,0.0000,,
50,kenya,No interventions,cancers,943730.6245,928032.9423,959428.3067
50,kenya,No interventions,cancer_deaths,733538.0934,721826.0175,745250.1693
50,kenya,No interventions,vaccinations,0.0000,,
50,kenya,Baseline,cancers,354806.9155,346575.8329,363037.9981
50,kenya,Baseline,cancer_deaths,308106.6765,300026.6750,316186.6781
50,kenya,Baseline,vaccinations,0.0000,,
50,kenya,Catch-up 10-15: TTV,cancers,344616.2649,337237.2975,351995.2323
50,kenya,Catch-up 10-15: TTV,cancer_deaths,299404.2058,292103.8017,306704.6100
50,kenya,Catch-up 10-15: TTV,vaccinations,728998.1250,,
50,kenya,Catch-up 10-15: V,cancers,346818.3204,338312.2614,355324.3795
50,kenya,Catch-up 10-15: V,cancer_deaths,301791.3419,295240.3157,308342.3681
50,kenya,Catch-up 10-15: V,vaccinations,728998.1250,,
50,kenya,Catch-up 10-15: TT,cancers,357571.7608,349697.2359,365446.2858
50,kenya,Catch-up 10-15: TT,cancer_deaths,310093.4346,303185.8489,317001.0203
50,kenya,Catch-up 10-15: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-20: TTV,cancers,319796.8526,312747.2497,326846.4556
50,kenya,Catch-up 10-20: TTV,cancer_deaths,278871.8144,272852.6066,284891.0222
50,kenya,Catch-up 10-20: TTV,vaccinations,2231919.2500,,
50,kenya,Catch-up 10-20: V,cancers,320431.4070,313387.8472,327474.9669
50,kenya,Catch-up 10-20: V,cancer_deaths,279045.5614,272379.7114,285711.4113
50,kenya,Catch-up 10-20: V,vaccinations,2231919.2500,,
50,kenya,Catch-up 10-20: TT,cancers,355698.3134,347817.7464,363578.8803
50,kenya,Catch-up 10-20: TT,cancer_deaths,309436.2182,303308.2287,315564.2077
50,kenya,Catch-up 10-20: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-25: TTV,cancers,298769.6630,292436.2004,305103.1256
50,kenya,Catch-up 10-25: TTV,cancer_deaths,261946.5701,255942.4704,267950.6697
50,kenya,Catch-up 10-25: TTV,vaccinations,3663815.5000,,
50,kenya,Catch-up 10-25: V,cancers,298565.6982,291718.5484,305412.8481
50,kenya,Catch-up 10-25: V,cancer_deaths,261289.3516,255974.1968,266604.5064
50,kenya,Catch-up 10-25: V,vaccinations,3663815.5000,,
50,kenya,Catch-up 10-25: TT,cancers,355139.3017,347645.5090,362633.0944
50,kenya,Catch-up 10-25: TT,cancer_deaths,307898.9330,300704.2873,315093.5788
50,kenya,Catch-up 10-25: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-30: TTV,cancers,273496.9994,266864.3887,280129.6100
50,kenya,Catch-up 10-30: TTV,cancer_deaths,241142.2306,235246.9132,247037.5481
50,kenya,Catch-up 10-30: TTV,vaccinations,4896401.0000,,
50,kenya,Catch-up 10-30: V,cancers,279846.3267,272775.5716,286917.0819
50,kenya,Catch-up 10-30: V,cancer_deaths,247453.7862,241621.9249,253285.6475
50,kenya,Catch-up 10-30: V,vaccinations,4896401.0000,,
50,kenya,Catch-up 10-30: TT,cancers,353073.2203,344627.5965,361518.8442
50,kenya,Catch-up 10-30: TT,cancer_deaths,305530.6814,298302.7974,312758.5654
50,kenya,Catch-up 10-30: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-35: TTV,cancers,259888.0611,253905.1140,265871.0082
50,kenya,Catch-up 10-35: TTV,cancer_deaths,229961.9754,224235.8721,235688.0788
50,kenya,Catch-up 10-35: TTV,vaccinations,5893280.0000,,
50,kenya,Catch-up 10-35: V,cancers,273342.1360,266887.8062,279796.4657
50,kenya,Catch-up 10-35: V,cancer_deaths,241761.6763,236108.0940,247415.2586
50,kenya,Catch-up 10-35: V,vaccinations,5893280.0000,,
50,kenya,Catch-up 10-35: TT,cancers,344808.8947,336762.1318,352855.6577
50,kenya,Catch-up 10-35: TT,cancer_deaths,299268.2278,292529.8562,306006.5994
50,kenya,Catch-up 10-35: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-40: TTV,cancers,248311.2088,241884.0741,254738.3435
50,kenya,Catch-up 10-40: TTV,cancer_deaths,220825.1423,214358.7261,227291.5585
50,kenya,Catch-up 10-40: TTV,vaccinations,6780108.5000,,
50,kenya,Catch-up 10-40: V,cancers,264817.1934,257948.8914,271685.4954
50,kenya,Catch-up 10-40: V,cancer_deaths,236908.0882,229897.7655,243918.4108
