coverage,location,scenario,metric,value,low,high
40,kenya,Catch-up 20-35: TT,cancer_deaths,312805.4020,305940.1203,319670.6836
40,kenya,Catch-up 20-35: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-40: TTV,cancers,301107.6976,294916.2556,307299.1395
40,kenya,Catch-up 20-40: TTV,cancer_deaths,265523.4931,259909.1916,271137.7946
40,kenya,Catch-up 20-40: TTV,vaccinations,3634913.2500,,
40,kenya,Catch-up 20-40: V,cancers,317859.1939,310153.8840,325564.5038
40,kenya,Catch-up 20-40: V,cancer_deaths,279706.5560,273762.8894,285650.2225
40,kenya,Catch-up 20-40: V,vaccinations,3634913.2500,,
40,kenya,Catch-up 20-40: TT,cancers,352774.8278,344362.4410,361187.2145
40,kenya,Catch-up 20-40: TT,cancer_deaths,305881.9526,298977.3887,312786.5164
40,kenya,Catch-up 20-40: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-45: TTV,cancers,296495.8422,289612.4318,303379.2525
40,kenya,Catch-up 20-45: TTV,cancer_deaths,261633.0674,255051.8263,268214.3086
40,kenya,Catch-up 20-45: TTV,vaccinations,4162440.0000,,
40,kenya,Catch-up 20-45: V,cancers,313205.7904,307488.7527,318922.8280
40,kenya,Catch-up 20-45: V,cancer_deaths,276163.6233,270510.0410,281817.2055
40,kenya,Catch-up 20-45: V,vaccinations,4162440.0000,,
40,kenya,Catch-up 20-45: TT,cancers,349462.2989,342708.8205,356215.7773
40,kenya,Catch-up 20-45: TT,cancer_deaths,303196.4262,297624.4289,308768.4235
40,kenya,Catch-up 20-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-50: TTV,cancers,289678.1521,283329.5805,296026.7237
40,kenya,Catch-up 20-50: TTV,cancer_deaths,256424.4272,250069.8128,262779.0416
40,kenya,Catch-up 20-50: TTV,vaccinations,4608011.0000,,
40,kenya,Catch-up 20-50: V,cancers,307978.2668,301409.1126,314547.4210
40,kenya,Catch-up 20-50: V,cancer_deaths,271940.8111,265912.5377,277969.0845
40,kenya,Catch-up 20-50: V,vaccinations,4608011.0000,,
40,kenya,Catch-up 20-50: TT,cancers,346893.8624,340182.6892,353605.0355
40,kenya,Catch-up 20-50: TT,cancer_deaths,301304.0919,294405.5715,308202.6122
40,kenya,Catch-up 20-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-55: TTV,cancers,284031.3696,277431.9980,290630.7412
40,kenya,Catch-up 20-55: TTV,cancer_deaths,252575.5484,246157.4800,258993.6169
40,kenya,Catch-up 20-55: TTV,vaccinations,4976438.5000,,
40,kenya,Catch-up 20-55: V,cancers,307966.9347,301696.9258,314236.9435
40,kenya,Catch-up 20-55: V,cancer_deaths,273153.2639,267309.3146,278997.2133
40,kenya,Catch-up 20-55: V,vaccinations,4976438.5000,,
40,kenya,Catch-up 20-55: TT,cancers,345462.3367,338270.7140,352653.9594
40,kenya,Catch-up 20-55: TT,cancer_deaths,300854.6155,294684.3230,307024.9080
40,kenya,Catch-up 20-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 20-60: TTV,cancers,283770.7492,277881.4746,289660.0238
40,kenya,Catch-up 20-60: TTV,cancer_deaths,251378.2081,245573.5414,257182.8748
40,kenya,Catch-up 20-60: TTV,vaccinations,5199545.0000,,
40,kenya,Catch-up 20-60: V,cancers,309013.1963,301465.0138,316561.3788
40,kenya,Catch-up 20-60: V,cancer_deaths,273787.8180,267176.3587,280399.2773
40,kenya,Catch-up 20-60: V,vaccinations,5199545.0000,,
40,kenya,Catch-up 20-60: TT,cancers,339339.6354,332404.8564,346274.4145
40,kenya,Catch-up 20-60: TT,cancer_deaths,295899.0422,289045.8471,302752.2373
40,kenya,Catch-up 20-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-30: TTV,cancers,345620.9753,338374.9607,352866.9899
40,kenya,Catch-up 25-30: TTV,cancer_deaths,301353.1945,294228.0477,308478.3414
40,kenya,Catch-up 25-30: TTV,vaccinations,997127.8125,,
40,kenya,Catch-up 25-30: V,cancers,351426.3988,344032.3229,358820.4747
40,kenya,Catch-up 25-30: V,cancer_deaths,305802.6338,298792.3100,312812.9577
40,kenya,Catch-up 25-30: V,vaccinations,997127.8125,,
40,kenya,Catch-up 25-30: TT,cancers,367120.3035,359813.8568,374426.7503
40,kenya,Catch-up 25-30: TT,cancer_deaths,318773.2441,312089.2634,325457.2248
40,kenya,Catch-up 25-30: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-35: TTV,cancers,332695.6936,326603.9660,338787.4211
40,kenya,Catch-up 25-35: TTV,cancer_deaths,290905.6959,285061.7466,296749.6452
40,kenya,Catch-up 25-35: TTV,vaccinations,1808648.2500,,
40,kenya,Catch-up 25-35: V,cancers,337341.5441,328560.5114,346122.5768
40,kenya,Catch-up 25-35: V,cancer_deaths,295559.1004,288270.7828,302847.4181
40,kenya,Catch-up 25-35: V,vaccinations,1808648.2500,,
40,kenya,Catch-up 25-35: TT,cancers,361828.5666,352464.3494,371192.7839
40,kenya,Catch-up 25-35: TT,cancer_deaths,313413.5182,305517.8405,321309.1959
40,kenya,Catch-up 25-35: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-40: TTV,cancers,322701.4530,315721.3495,329681.5565
40,kenya,Catch-up 25-40: TTV,cancer_deaths,283642.3058,277033.8678,290250.7437
40,kenya,Catch-up 25-40: TTV,vaccinations,2501310.5000,,
40,kenya,Catch-up 25-40: V,cancers,330690.0468,324722.2080,336657.8855
40,kenya,Catch-up 25-40: V,cancer_deaths,290157.8280,284241.3571,296074.2990
40,kenya,Catch-up 25-40: V,vaccinations,2501310.5000,,
40,kenya,Catch-up 25-40: TT,cancers,362296.9281,355634.1004,368959.7558
40,kenya,Catch-up 25-40: TT,cancer_deaths,313764.7890,306996.2012,320533.3769
40,kenya,Catch-up 25-40: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-45: TTV,cancers,316295.4689,309545.0131,323045.9247
40,kenya,Catch-up 25-45: TTV,cancer_deaths,277013.4709,271586.5155,282440.4263
40,kenya,Catch-up 25-45: TTV,vaccinations,3051560.5000,,
40,kenya,Catch-up 25-45: V,cancers,331600.3306,324052.1474,339148.5138
40,kenya,Catch-up 25-45: V,cancer_deaths,291804.6492,285459.1000,298150.1985
40,kenya,Catch-up 25-45: V,vaccinations,3051560.5000,,
40,kenya,Catch-up 25-45: TT,cancers,354587.8430,347535.2180,361640.4680
40,kenya,Catch-up 25-45: TT,cancer_deaths,307211.4950,301134.8746,313288.1155
40,kenya,Catch-up 25-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-50: TTV,cancers,310029.2384,302230.2564,317828.2203
40,kenya,Catch-up 25-50: TTV,cancer_deaths,273610.2933,266294.7807,280925.8059
40,kenya,Catch-up 25-50: TTV,vaccinations,3497622.7500,,
40,kenya,Catch-up 25-50: V,cancers,331116.8614,323810.4138,338423.3089
40,kenya,Catch-up 25-50: V,cancer_deaths,292405.2110,285718.2085,299092.2135
40,kenya,Catch-up 25-50: V,vaccinations,3497622.7500,,
40,kenya,Catch-up 25-50: TT,cancers,347622.8453,341053.6901,354192.0005
40,kenya,Catch-up 25-50: TT,cancer_deaths,301904.6534,296743.6067,307065.7000
40,kenya,Catch-up 25-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-55: TTV,cancers,305723.3305,300003.2710,311443.3899
40,kenya,Catch-up 25-55: TTV,cancer_deaths,269693.4276,264338.9923,275047.8628
40,kenya,Catch-up 25-55: TTV,vaccinations,3806401.7500,,
40,kenya,Catch-up 25-55: V,cancers,325288.7766,319840.6682,330736.8849
40,kenya,Catch-up 25-55: V,cancer_deaths,286286.2868,280100.8863,292471.6873
40,kenya,Catch-up 25-55: V,vaccinations,3806401.7500,,
40,kenya,Catch-up 25-55: TT,cancers,349892.8911,342480.6859,357305.0962
40,kenya,Catch-up 25-55: TT,cancer_deaths,303898.9687,297638.0260,310159.9113
40,kenya,Catch-up 25-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 25-60: TTV,cancers,304227.5944,298368.5373,310086.6515
40,kenya,Catch-up 25-60: TTV,cancer_deaths,268983.3305,262909.7331,275056.9279
40,kenya,Catch-up 25-60: TTV,vaccinations,4068186.0000,,
40,kenya,Catch-up 25-60: V,cancers,327181.1093,319663.1446,334699.0741
40,kenya,Catch-up 25-60: V,cancer_deaths,289315.5314,282000.0179,296631.0448
40,kenya,Catch-up 25-60: V,vaccinations,4068186.0000,,
40,kenya,Catch-up 25-60: TT,cancers,348805.0804,341894.4746,355715.6863
40,kenya,Catch-up 25-60: TT,cancer_deaths,303619.4618,297304.1290,309934.7946
40,kenya,Catch-up 25-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-35: TTV,cancers,351248.8759,345229.6686,357268.0831
40,kenya,Catch-up 30-35: TTV,cancer_deaths,306418.3033,299966.9922,312869.6143
40,kenya,Catch-up 30-35: TTV,vaccinations,835769.5000,,
40,kenya,Catch-up 30-35: V,cancers,356113.7958,348456.8327,363770.7589
40,kenya,Catch-up 30-35: V,cancer_deaths,310014.1163,303157.9007,316870.3320
40,kenya,Catch-up 30-35: V,vaccinations,835769.5000,,
40,kenya,Catch-up 30-35: TT,cancers,361012.7112,354766.8775,367258.5450
40,kenya,Catch-up 30-35: TT,cancer_deaths,314150.0548,307466.0733,320834.0363
40,kenya,Catch-up 30-35: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-40: TTV,cancers,342693.7116,336435.7917,348951.6316
40,kenya,Catch-up 30-40: TTV,cancer_deaths,299381.5388,293567.8054,305195.2723
40,kenya,Catch-up 30-40: TTV,vaccinations,1524186.2500,,
40,kenya,Catch-up 30-40: V,cancers,355399.9223,348894.2224,361905.6222
40,kenya,Catch-up 30-40: V,cancer_deaths,310879.0752,304315.9619,317442.1885
40,kenya,Catch-up 30-40: V,vaccinations,1524186.2500,,
40,kenya,Catch-up 30-40: TT,cancers,356295.0972,349484.2077,363105.9867
40,kenya,Catch-up 30-40: TT,cancer_deaths,309228.4762,303490.2841,314966.6682
40,kenya,Catch-up 30-40: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-45: TTV,cancers,333133.8393,325132.4042,341135.2744
40,kenya,Catch-up 30-45: TTV,cancer_deaths,291876.4139,284989.9800,298762.8479
40,kenya,Catch-up 30-45: TTV,vaccinations,2058300.5000,,
40,kenya,Catch-up 30-45: V,cancers,347879.6897,340845.1958,354914.1837
40,kenya,Catch-up 30-45: V,cancer_deaths,305047.2109,297565.5036,312528.9182
40,kenya,Catch-up 30-45: V,vaccinations,2058300.5000,,
40,kenya,Catch-up 30-45: TT,cancers,353220.5273,346367.3332,360073.7213
40,kenya,Catch-up 30-45: TT,cancer_deaths,306225.6685,299662.5560,312788.7810
40,kenya,Catch-up 30-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-50: TTV,cancers,333942.1406,326557.1299,341327.1513
40,kenya,Catch-up 30-50: TTV,cancer_deaths,292662.0523,286168.4386,299155.6660
40,kenya,Catch-up 30-50: TTV,vaccinations,2516759.0000,,
40,kenya,Catch-up 30-50: V,cancers,346055.3444,338854.6559,353256.0329
40,kenya,Catch-up 30-50: V,cancer_deaths,303472.1536,296295.6379,310648.6693
40,kenya,Catch-up 30-50: V,vaccinations,2516759.0000,,
40,kenya,Catch-up 30-50: TT,cancers,350527.4473,343115.2413,357939.6532
40,kenya,Catch-up 30-50: TT,cancer_deaths,305262.5059,298237.0740,312287.9379
40,kenya,Catch-up 30-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-55: TTV,cancers,327505.9425,319776.4580,335235.4269
40,kenya,Catch-up 30-55: TTV,cancer_deaths,288159.7334,281098.0439,295221.4230
40,kenya,Catch-up 30-55: TTV,vaccinations,2894228.5000,,
40,kenya,Catch-up 30-55: V,cancers,346093.1144,339424.2439,352761.9849
40,kenya,Catch-up 30-55: V,cancer_deaths,304186.0276,297532.2646,310839.7906
40,kenya,Catch-up 30-55: V,vaccinations,2894228.5000,,
40,kenya,Catch-up 30-55: TT,cancers,351830.5489,344270.2805,359390.8173
40,kenya,Catch-up 30-55: TT,cancer_deaths,306014.1531,299662.5595,312365.7466
40,kenya,Catch-up 30-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 30-60: TTV,cancers,321719.4048,314038.2690,329400.5406
40,kenya,Catch-up 30-60: TTV,cancer_deaths,283034.1922,276265.6059,289802.7786
40,kenya,Catch-up 30-60: TTV,vaccinations,3114865.0000,,
40,kenya,Catch-up 30-60: V,cancers,345586.9830,339093.3704,352080.5956
40,kenya,Catch-up 30-60: V,cancer_deaths,303615.6814,298161.5303,309069.8326
40,kenya,Catch-up 30-60: V,vaccinations,3114865.0000,,
40,kenya,Catch-up 30-60: TT,cancers,347305.5678,338512.4483,356098.6873
40,kenya,Catch-up 30-60: TT,cancer_deaths,302618.5266,295357.4041,309879.6491
40,kenya,Catch-up 30-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-40: TTV,cancers,358429.1648,350775.2224,366083.1071
40,kenya,Catch-up 35-40: TTV,cancer_deaths,311902.6720,304913.5000,318891.8441
40,kenya,Catch-up 35-40: TTV,vaccinations,713481.7500,,
40,kenya,Catch-up 35-40: V,cancers,364846.4816,358102.0683,371590.8949
40,kenya,Catch-up 35-40: V,cancer_deaths,318051.8150,311673.0252,324430.6048
40,kenya,Catch-up 35-40: V,vaccinations,713481.7500,,
40,kenya,Catch-up 35-40: TT,cancers,362092.9657,355635.6142,368550.3172
40,kenya,Catch-up 35-40: TT,cancer_deaths,315743.9999,309767.0944,321720.9053
40,kenya,Catch-up 35-40: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-45: TTV,cancers,351347.0787,343798.8967,358895.2607
40,kenya,Catch-up 35-45: TTV,cancer_deaths,305145.4155,298485.6099,311805.2211
40,kenya,Catch-up 35-45: TTV,vaccinations,1267146.1250,,
40,kenya,Catch-up 35-45: V,cancers,358776.6608,351116.6770,366436.6446
40,kenya,Catch-up 35-45: V,cancer_deaths,313504.1676,306079.8748,320928.4605
40,kenya,Catch-up 35-45: V,vaccinations,1267146.1250,,
40,kenya,Catch-up 35-45: TT,cancers,356925.8744,349308.1923,364543.5566
40,kenya,Catch-up 35-45: TT,cancer_deaths,309640.1807,303071.0242,316209.3372
40,kenya,Catch-up 35-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-50: TTV,cancers,343343.3760,336160.8187,350525.9333
40,kenya,Catch-up 35-50: TTV,cancer_deaths,300284.2685,294364.7763,306203.7608
40,kenya,Catch-up 35-50: TTV,vaccinations,1700366.1250,,
40,kenya,Catch-up 35-50: V,cancers,359177.0359,351353.8789,367000.1930
40,kenya,Catch-up 35-50: V,cancer_deaths,313368.1923,306886.6638,319849.7208
40,kenya,Catch-up 35-50: V,vaccinations,1700366.1250,,
40,kenya,Catch-up 35-50: TT,cancers,356276.2109,348060.2358,364492.1860
40,kenya,Catch-up 35-50: TT,cancer_deaths,310497.5860,303496.3287,317498.8434
40,kenya,Catch-up 35-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-55: TTV,cancers,339849.5465,333334.7828,346364.3102
40,kenya,Catch-up 35-55: TTV,cancer_deaths,298656.3329,292903.0340,304409.6319
40,kenya,Catch-up 35-55: TTV,vaccinations,2053926.5000,,
40,kenya,Catch-up 35-55: V,cancers,353152.5397,345483.4891,360821.5903
40,kenya,Catch-up 35-55: V,cancer_deaths,309054.7262,303286.3175,314823.1349
40,kenya,Catch-up 35-55: V,vaccinations,2053926.5000,,
40,kenya,Catch-up 35-55: TT,cancers,353877.7443,347453.6290,360301.8596
40,kenya,Catch-up 35-55: TT,cancer_deaths,307683.6358,301525.4293,313841.8424
40,kenya,Catch-up 35-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 35-60: TTV,cancers,336404.8194,327877.6107,344932.0282
40,kenya,Catch-up 35-60: TTV,cancer_deaths,296208.7622,289277.0049,303140.5196
40,kenya,Catch-up 35-60: TTV,vaccinations,2304780.0000,,
40,kenya,Catch-up 35-60: V,cancers,353926.8480,344985.6661,362868.0299
40,kenya,Catch-up 35-60: V,cancer_deaths,309965.0124,301830.6203,318099.4045
40,kenya,Catch-up 35-60: V,vaccinations,2304780.0000,,
40,kenya,Catch-up 35-60: TT,cancers,353107.2133,345087.6480,361126.7787
40,kenya,Catch-up 35-60: TT,cancer_deaths,307449.4555,300789.6479,314109.2630
40,kenya,Catch-up 35-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 40-45: TTV,cancers,358425.3908,350393.7380,366457.0436
40,kenya,Catch-up 40-45: TTV,cancer_deaths,311940.4438,304872.7083,319008.1793
40,kenya,Catch-up 40-45: TTV,vaccinations,567594.5000,,
40,kenya,Catch-up 40-45: V,cancers,365345.0616,358745.6908,371944.4323
40,kenya,Catch-up 40-45: V,cancer_deaths,318675.0380,312764.6110,324585.4651
40,kenya,Catch-up 40-45: V,vaccinations,567594.5000,,
40,kenya,Catch-up 40-45: TT,cancers,368260.9909,359201.9641,377320.0178
40,kenya,Catch-up 40-45: TT,cancer_deaths,319883.7148,311846.0179,327921.4117
40,kenya,Catch-up 40-45: TT,vaccinations,0.0000,,
40,kenya,Catch-up 40-50: TTV,cancers,353488.7007,344517.3038,362460.0976
40,kenya,Catch-up 40-50: TTV,cancer_deaths,309447.5476,301896.3418,316998.7534
40,kenya,Catch-up 40-50: TTV,vaccinations,1016980.3750,,
40,kenya,Catch-up 40-50: V,cancers,362602.8777,354776.7011,370429.0544
40,kenya,Catch-up 40-50: V,cancer_deaths,315959.2950,308879.4728,323039.1173
40,kenya,Catch-up 40-50: V,vaccinations,1016980.3750,,
40,kenya,Catch-up 40-50: TT,cancers,362905.0428,356196.8905,369613.1951
40,kenya,Catch-up 40-50: TT,cancer_deaths,316325.6731,309768.6040,322882.7423
40,kenya,Catch-up 40-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 40-55: TTV,cancers,351086.4583,344719.7581,357453.1584
40,kenya,Catch-up 40-55: TTV,cancer_deaths,305972.6037,299853.6797,312091.5278
40,kenya,Catch-up 40-55: TTV,vaccinations,1368788.2500,,
40,kenya,Catch-up 40-55: V,cancers,364389.4513,356475.6461,372303.2565
40,kenya,Catch-up 40-55: V,cancer_deaths,317972.4952,311487.9463,324457.0441
40,kenya,Catch-up 40-55: V,vaccinations,1368788.2500,,
40,kenya,Catch-up 40-55: TT,cancers,361133.5788,352385.7855,369881.3722
40,kenya,Catch-up 40-55: TT,cancer_deaths,313405.9625,307003.0004,319808.9245
40,kenya,Catch-up 40-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 40-60: TTV,cancers,348030.7735,340802.8898,355258.6572
40,kenya,Catch-up 40-60: TTV,cancer_deaths,304661.9457,297778.5345,311545.3569
40,kenya,Catch-up 40-60: TTV,vaccinations,1630353.5000,,
40,kenya,Catch-up 40-60: V,cancers,367025.8755,359619.7132,374432.0378
40,kenya,Catch-up 40-60: V,cancer_deaths,319759.0707,312951.2006,326566.9408
40,kenya,Catch-up 40-60: V,vaccinations,1630353.5000,,
40,kenya,Catch-up 40-60: TT,cancers,356000.4822,348379.7799,363621.1845
40,kenya,Catch-up 40-60: TT,cancer_deaths,309553.3072,302576.2231,316530.3913
40,kenya,Catch-up 40-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 45-50: TTV,cancers,363218.5455,355770.0784,370667.0127
40,kenya,Catch-up 45-50: TTV,cancer_deaths,316333.2284,309564.6399,323101.8168
40,kenya,Catch-up 45-50: TTV,vaccinations,431648.5625,,
40,kenya,Catch-up 45-50: V,cancers,364060.8416,355684.7168,372436.9664
40,kenya,Catch-up 45-50: V,cancer_deaths,316299.2346,308421.6871,324176.7821
40,kenya,Catch-up 45-50: V,vaccinations,431648.5625,,
40,kenya,Catch-up 45-50: TT,cancers,365885.1863,358013.6836,373756.6891
40,kenya,Catch-up 45-50: TT,cancer_deaths,317957.3872,310868.5012,325046.2733
40,kenya,Catch-up 45-50: TT,vaccinations,0.0000,,
40,kenya,Catch-up 45-55: TTV,cancers,361760.5795,355303.2265,368217.9326
40,kenya,Catch-up 45-55: TTV,cancer_deaths,315411.6123,308467.7662,322355.4584
40,kenya,Catch-up 45-55: TTV,vaccinations,806980.3750,,
40,kenya,Catch-up 45-55: V,cancers,372038.1043,365064.0423,379012.1663
40,kenya,Catch-up 45-55: V,cancer_deaths,323147.1407,316813.6755,329480.6059
40,kenya,Catch-up 45-55: V,vaccinations,806980.3750,,
40,kenya,Catch-up 45-55: TT,cancers,362463.1236,355721.7333,369204.5139
40,kenya,Catch-up 45-55: TT,cancer_deaths,315271.8592,308977.6765,321566.0418
40,kenya,Catch-up 45-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 45-60: TTV,cancers,358493.3767,351724.7910,365261.9624
40,kenya,Catch-up 45-60: TTV,cancer_deaths,312812.9572,305784.5040,319841.4104
40,kenya,Catch-up 45-60: TTV,vaccinations,1081448.1250,,
40,kenya,Catch-up 45-60: V,cancers,366266.6780,359014.6213,373518.7347
40,kenya,Catch-up 45-60: V,cancer_deaths,319128.2921,311972.9269,326283.6573
40,kenya,Catch-up 45-60: V,vaccinations,1081448.1250,,
40,kenya,Catch-up 45-60: TT,cancers,360876.7349,352908.5362,368844.9336
40,kenya,Catch-up 45-60: TT,cancer_deaths,314372.9055,308326.5029,320419.3082
40,kenya,Catch-up 45-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 50-55: TTV,cancers,361938.1039,354281.1402,369595.0677
40,kenya,Catch-up 50-55: TTV,cancer_deaths,316382.3306,309870.5864,322894.0747
40,kenya,Catch-up 50-55: TTV,vaccinations,350010.0312,,
40,kenya,Catch-up 50-55: V,cancers,366138.2538,358324.1637,373952.3438
40,kenya,Catch-up 50-55: V,cancer_deaths,318644.8217,311864.1467,325425.4968
40,kenya,Catch-up 50-55: V,vaccinations,350010.0312,,
40,kenya,Catch-up 50-55: TT,cancers,367180.7344,360116.0238,374245.4449
40,kenya,Catch-up 50-55: TT,cancer_deaths,320253.8702,313418.8044,327088.9360
40,kenya,Catch-up 50-55: TT,vaccinations,0.0000,,
40,kenya,Catch-up 50-60: TTV,cancers,364397.0049,357226.5341,371567.4758
40,kenya,Catch-up 50-60: TTV,cancer_deaths,317915.8382,310811.8426,325019.8338
40,kenya,Catch-up 50-60: TTV,vaccinations,629244.4375,,
40,kenya,Catch-up 50-60: V,cancers,366780.3640,359709.6087,373851.1193
40,kenya,Catch-up 50-60: V,cancer_deaths,319407.7991,312735.9055,326079.6926
40,kenya,Catch-up 50-60: V,vaccinations,629244.4375,,
40,kenya,Catch-up 50-60: TT,cancers,364604.7458,358488.8440,370720.6476
40,kenya,Catch-up 50-60: TT,cancer_deaths,316975.3365,310309.4860,323641.1869
40,kenya,Catch-up 50-60: TT,vaccinations,0.0000,,
40,kenya,Catch-up 55-60: TTV,cancers,367448.9115,360919.0391,373978.7838
40,kenya,Catch-up 55-60: TTV,cancer_deaths,318720.3639,312235.8154,325204.9124
40,kenya,Catch-up 55-60: TTV,vaccinations,267729.3750,,
40,kenya,Catch-up 55-60: V,cancers,370270.4159,361864.0757,378676.7561
40,kenya,Catch-up 55-60: V,cancer_deaths,320714.6799,313643.9225,327785.4373
40,kenya,Catch-up 55-60: V,vaccinations,267729.3750,,
40,kenya,Catch-up 55-60: TT,cancers,367754.8576,360400.0632,375109.6520
40,kenya,Catch-up 55-60: TT,cancer_deaths,319294.4851,312894.5425,325694.4277
40,kenya,Catch-up 55-60: TT,vaccinations,0.0000,,
50,kenya,No interventions,cancers,943730.6244,928032.9439,959428.3048
50,kenya,No interventions,cancer_deaths,733538.0934,721826.0175,745250.1693
50,kenya,No interventions,vaccinations,0.0000,,
50,kenya,Baseline,cancers,370323.2953,362811.3727,377835.2180
50,kenya,Baseline,cancer_deaths,321776.0489,316049.9449,327502.1528
50,kenya,Baseline,vaccinations,0.0000,,
50,kenya,Catch-up 10-15: TTV,cancers,354901.3427,346860.6253,362942.0601
50,kenya,Catch-up 10-15: TTV,cancer_deaths,308665.6877,301637.2337,315694.1416
50,kenya,Catch-up 10-15: TTV,vaccinations,740359.6250,,
50,kenya,Catch-up 10-15: V,cancers,357129.8389,350563.7064,363695.9714
50,kenya,Catch-up 10-15: V,cancer_deaths,310965.9515,304762.4191,317169.4840
50,kenya,Catch-up 10-15: V,vaccinations,740359.6250,,
50,kenya,Catch-up 10-15: TT,cancers,368087.2455,359789.6845,376384.8064
50,kenya,Catch-up 10-15: TT,cancer_deaths,319347.3662,312349.1301,326345.6023
50,kenya,Catch-up 10-15: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-20: TTV,cancers,334176.3220,328078.5500,340274.0940
50,kenya,Catch-up 10-20: TTV,cancer_deaths,290641.3008,284736.9165,296545.6851
50,kenya,Catch-up 10-20: TTV,vaccinations,2236444.2500,,
50,kenya,Catch-up 10-20: V,cancers,331385.0353,324305.2147,338464.8558
50,kenya,Catch-up 10-20: V,cancer_deaths,289077.5758,282345.2479,295809.9037
50,kenya,Catch-up 10-20: V,vaccinations,2236444.2500,,
50,kenya,Catch-up 10-20: TT,cancers,365866.3014,357719.8247,374012.7782
50,kenya,Catch-up 10-20: TT,cancer_deaths,317798.7480,311326.2864,324271.2095
50,kenya,Catch-up 10-20: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-25: TTV,cancers,306248.3473,300386.2681,312110.4264
50,kenya,Catch-up 10-25: TTV,cancer_deaths,268915.3426,263222.4775,274608.2077
50,kenya,Catch-up 10-25: TTV,vaccinations,3655498.5000,,
50,kenya,Catch-up 10-25: V,cancers,307211.5112,301557.9291,312865.0933
50,kenya,Catch-up 10-25: V,cancer_deaths,269651.8812,264161.4686,275142.2937
50,kenya,Catch-up 10-25: V,vaccinations,3655498.5000,,
50,kenya,Catch-up 10-25: TT,cancers,365439.4871,357779.5026,373099.4715
50,kenya,Catch-up 10-25: TT,cancer_deaths,316106.6005,310341.2142,321871.9868
50,kenya,Catch-up 10-25: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-30: TTV,cancers,285081.4049,279587.9712,290574.8387
50,kenya,Catch-up 10-30: TTV,cancer_deaths,251287.5541,246419.6104,256155.4978
50,kenya,Catch-up 10-30: TTV,vaccinations,4841300.5000,,
50,kenya,Catch-up 10-30: V,cancers,289304.2172,282632.3249,295976.1095
50,kenya,Catch-up 10-30: V,cancer_deaths,255933.4067,249627.1393,262239.6742
50,kenya,Catch-up 10-30: V,vaccinations,4841300.5000,,
50,kenya,Catch-up 10-30: TT,cancers,359849.3613,352823.9321,366874.7906
50,kenya,Catch-up 10-30: TT,cancer_deaths,312265.2748,306079.8735,318450.6761
50,kenya,Catch-up 10-30: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-35: TTV,cancers,271910.6118,265000.0064,278821.2171
50,kenya,Catch-up 10-35: TTV,cancer_deaths,240900.4933,234884.3080,246916.6787
50,kenya,Catch-up 10-35: TTV,vaccinations,5853423.5000,,
50,kenya,Catch-up 10-35: V,cancers,282969.9993,276790.6426,289149.3561
50,kenya,Catch-up 10-35: V,cancer_deaths,250736.0990,244363.3543,257108.8438
50,kenya,Catch-up 10-35: V,vaccinations,5853423.5000,,
50,kenya,Catch-up 10-35: TT,cancers,356238.4392,349013.5791,363463.2993
50,kenya,Catch-up 10-35: TT,cancer_deaths,308099.1177,301318.4428,314879.7925
50,kenya,Catch-up 10-35: TT,vaccinations,0.0000,,
50,kenya,Catch-up 10-40: TTV,cancers,257149.6538,251254.3368,263044.9708
50,kenya,Catch-up 10-40: TTV,cancer_deaths,229202.7741,223981.2943,234424.2540
50,kenya,Catch-up 10-40: TTV,vaccinations,6744233.0000,,
