location,coverage,scenario,year,metric,value,low,high
kenya,70,Catch-up to 40,2092.0000,cancers,2035.8640,1801.6831,2168.0628
kenya,70,Catch-up to 40,2093.0000,cancers,2016.9785,1903.6651,2220.9426
kenya,70,Catch-up to 40,2094.0000,cancers,2009.4242,1850.7855,2073.6351
kenya,70,Catch-up to 40,2095.0000,cancers,2077.4121,1982.9844,2156.7314
kenya,70,Catch-up to 40,2096.0000,cancers,2043.4182,1896.1108,2254.9364
kenya,70,Catch-up to 40,2097.0000,cancers,2005.6471,1918.7735,2186.9482
kenya,70,Catch-up to 40,2098.0000,cancers,2149.1773,1933.8820,2270.0447
kenya,70,Catch-up to 40,2099.0000,cancers,2092.5206,2047.1953,2217.1652
kenya,70,Catch-up to 40,2100.0000,cancers,2024.5326,1941.4362,2081.1892
kenya,70,Catch-up to 40 + S&T to 65,2020.0000,asr_cancer_incidence,28.3099,26.5918,29.6408
kenya,70,Catch-up to 40 + S&T to 65,2021.0000,asr_cancer_incidence,28.5712,27.8268,30.2594
kenya,70,Catch-up to 40 + S&T to 65,2022.0000,asr_cancer_incidence,27.2760,26.2544,28.8867
kenya,70,Catch-up to 40 + S&T to 65,2023.0000,asr_cancer_incidence,27.1518,26.5305,28.9867
kenya,70,Catch-up to 40 + S&T to 65,2024.0000,asr_cancer_incidence,26.6493,25.3625,28.3601
kenya,70,Catch-up to 40 + S&T to 65,2025.0000,asr_cancer_incidence,26.4185,25.2492,26.8299
kenya,70,Catch-up to 40 + S&T to 65,2026.0000,asr_cancer_incidence,13.3858,12.1453,14.0628
kenya,70,Catch-up to 40 + S&T to 65,2027.0000,asr_cancer_incidence,13.3102,12.3909,13.6508
kenya,70,Catch-up to 40 + S&T to 65,2028.0000,asr_cancer_incidence,12.7974,12.2230,14.0637
kenya,70,Catch-up to 40 + S&T to 65,2029.0000,asr_cancer_incidence,12.7472,11.5470,13.6365
kenya,70,Catch-up to 40 + S&T to 65,2030.0000,asr_cancer_incidence,13.1859,12.8878,13.7020
kenya,70,Catch-up to 40 + S&T to 65,2031.0000,asr_cancer_incidence,13.0345,12.5837,13.5174
kenya,70,Catch-up to 40 + S&T to 65,2032.0000,asr_cancer_incidence,13.8858,12.4681,14.8419
kenya,70,Catch-up to 40 + S&T to 65,2033.0000,asr_cancer_incidence,13.5526,12.8669,14.8253
kenya,70,Catch-up to 40 + S&T to 65,2034.0000,asr_cancer_incidence,13.6139,13.1495,14.1849
kenya,70,Catch-up to 40 + S&T to 65,2035.0000,asr_cancer_incidence,13.4229,12.6597,14.3026
kenya,70,Catch-up to 40 + S&T to 65,2036.0000,asr_cancer_incidence,13.6837,13.4836,14.8264
kenya,70,Catch-up to 40 + S&T to 65,2037.0000,asr_cancer_incidence,13.5399,13.0927,13.7275
kenya,70,Catch-up to 40 + S&T to 65,2038.0000,asr_cancer_incidence,13.5215,12.5014,13.8832
kenya,70,Catch-up to 40 + S&T to 65,2039.0000,asr_cancer_incidence,12.7498,12.2712,13.8504
kenya,70,Catch-up to 40 + S&T to 65,2040.0000,asr_cancer_incidence,12.6058,12.1015,13.3853
kenya,70,Catch-up to 40 + S&T to 65,2041.0000,asr_cancer_incidence,12.6362,11.9624,13.3660
kenya,70,Catch-up to 40 + S&T to 65,2042.0000,asr_cancer_incidence,12.0235,11.4729,12.6448
kenya,70,Catch-up to 40 + S&T to 65,2043.0000,asr_cancer_incidence,11.5777,10.9142,11.8619
kenya,70,Catch-up to 40 + S&T to 65,2044.0000,asr_cancer_incidence,11.0260,10.5327,11.5549
kenya,70,Catch-up to 40 + S&T to 65,2045.0000,asr_cancer_incidence,10.3313,10.1812,10.8241
kenya,70,Catch-up to 40 + S&T to 65,2046.0000,asr_cancer_incidence,10.2492,9.4832,10.7680
kenya,70,Catch-up to 40 + S&T to 65,2047.0000,asr_cancer_incidence,9.9592,9.0436,10.3385
kenya,70,Catch-up to 40 + S&T to 65,2048.0000,asr_cancer_incidence,9.4790,8.6294,9.7030
kenya,70,Catch-up to 40 + S&T to 65,2049.0000,asr_cancer_incidence,8.7783,8.3684,9.0309
kenya,70,Catch-up to 40 + S&T to 65,2050.0000,asr_cancer_incidence,8.0214,7.8313,8.5418
kenya,70,Catch-up to 40 + S&T to 65,2051.0000,asr_cancer_incidence,7.9017,7.7143,8.3065
kenya,70,Catch-up to 40 + S&T to 65,2052.0000,asr_cancer_incidence,7.6609,7.2388,8.1027
kenya,70,Catch-up to 40 + S&T to 65,2053.0000,asr_cancer_incidence,6.8376,6.6196,7.1763
kenya,70,Catch-up to 40 + S&T to 65,2054.0000,asr_cancer_incidence,6.6459,6.0436,7.1380
kenya,70,Catch-up to 40 + S&T to 65,2055.0000,asr_cancer_incidence,6.0338,5.8935,6.5848
kenya,70,Catch-up to 40 + S&T to 65,2056.0000,asr_cancer_incidence,6.0889,5.5375,6.5381
kenya,70,Catch-up to 40 + S&T to 65,2057.0000,asr_cancer_incidence,5.6854,5.4478,5.9697
kenya,70,Catch-up to 40 + S&T to 65,2058.0000,asr_cancer_incidence,5.4531,4.8922,5.6320
kenya,70,Catch-up to 40 + S&T to 65,2059.0000,asr_cancer_incidence,4.8381,4.5155,5.1730
kenya,70,Catch-up to 40 + S&T to 65,2060.0000,asr_cancer_incidence,4.8995,4.6622,5.1767
kenya,70,Catch-up to 40 + S&T to 65,2061.0000,asr_cancer_incidence,4.3943,4.0837,4.6553
kenya,70,Catch-up to 40 + S&T to 65,2062.0000,asr_cancer_incidence,4.3096,3.9409,4.4760
kenya,70,Catch-up to 40 + S&T to 65,2063.0000,asr_cancer_incidence,4.2645,4.0248,4.5371
kenya,70,Catch-up to 40 + S&T to 65,2064.0000,asr_cancer_incidence,3.7496,3.6389,3.9755
kenya,70,Catch-up to 40 + S&T to 65,2065.0000,asr_cancer_incidence,3.6424,3.5646,3.7255
kenya,70,Catch-up to 40 + S&T to 65,2066.0000,asr_cancer_incidence,3.6674,3.4107,3.9851
kenya,70,Catch-up to 40 + S&T to 65,2067.0000,asr_cancer_incidence,3.6182,3.4265,3.8355
kenya,70,Catch-up to 40 + S&T to 65,2068.0000,asr_cancer_incidence,3.4969,3.3362,3.5927
kenya,70,Catch-up to 40 + S&T to 65,2069.0000,asr_cancer_incidence,3.2572,3.1842,3.5041
kenya,70,Catch-up to 40 + S&T to 65,2070.0000,asr_cancer_incidence,3.0509,2.9010,3.2477
kenya,70,Catch-up to 40 + S&T to 65,2071.0000,asr_cancer_incidence,2.9706,2.8992,3.3226
kenya,70,Catch-up to 40 + S&T to 65,2072.0000,asr_cancer_incidence,2.9163,2.5787,3.2104
kenya,70,Catch-up to 40 + S&T to 65,2073.0000,asr_cancer_incidence,2.9670,2.8842,3.2437
kenya,70,Catch-up to 40 + S&T to 65,2074.0000,asr_cancer_incidence,2.8328,2.5089,3.0464
kenya,70,Catch-up to 40 + S&T to 65,2075.0000,asr_cancer_incidence,3.0708,2.7121,3.2008
kenya,70,Catch-up to 40 + S&T to 65,2076.0000,asr_cancer_incidence,2.6128,2.5141,2.8220
kenya,70,Catch-up to 40 + S&T to 65,2077.0000,asr_cancer_incidence,2.7801,2.5384,3.0092
kenya,70,Catch-up to 40 + S&T to 65,2078.0000,asr_cancer_incidence,2.8565,2.6615,2.9412
kenya,70,Catch-up to 40 + S&T to 65,2079.0000,asr_cancer_incidence,2.5709,2.5340,2.7126
kenya,70,Catch-up to 40 + S&T to 65,2080.0000,asr_cancer_incidence,2.8726,2.5645,2.9346
kenya,70,Catch-up to 40 + S&T to 65,2081.0000,asr_cancer_incidence,2.6810,2.5763,2.8982
kenya,70,Catch-up to 40 + S&T to 65,2082.0000,asr_cancer_incidence,2.7326,2.5527,2.8417
kenya,70,Catch-up to 40 + S&T to 65,2083.0000,asr_cancer_incidence,2.5093,2.2944,2.7554
kenya,70,Catch-up to 40 + S&T to 65,2084.0000,asr_cancer_incidence,2.6795,2.4617,2.7701
kenya,70,Catch-up to 40 + S&T to 65,2085.0000,asr_cancer_incidence,2.7077,2.5055,2.7616
kenya,70,Catch-up to 40 + S&T to 65,2086.0000,asr_cancer_incidence,2.5316,2.4134,2.5848
kenya,70,Catch-up to 40 + S&T to 65,2087.0000,asr_cancer_incidence,2.5787,2.4920,2.7118
kenya,70,Catch-up to 40 + S&T to 65,2088.0000,asr_cancer_incidence,2.5740,2.4132,2.6677
kenya,70,Catch-up to 40 + S&T to 65,2089.0000,asr_cancer_incidence,2.6607,2.3686,2.6997
kenya,70,Catch-up to 40 + S&T to 65,2090.0000,asr_cancer_incidence,2.5993,2.2968,2.7219
kenya,70,Catch-up to 40 + S&T to 65,2091.0000,asr_cancer_incidence,2.5625,2.3329,2.6747
kenya,70,Catch-up to 40 + S&T to 65,2092.0000,asr_cancer_incidence,2.5564,2.3787,2.7741
kenya,70,Catch-up to 40 + S&T to 65,2093.0000,asr_cancer_incidence,2.6595,2.4315,2.8046
kenya,70,Catch-up to 40 + S&T to 65,2094.0000,asr_cancer_incidence,2.4675,2.2856,2.5652
kenya,70,Catch-up to 40 + S&T to 65,2095.0000,asr_cancer_incidence,2.6144,2.4904,2.7373
kenya,70,Catch-up to 40 + S&T to 65,2096.0000,asr_cancer_incidence,2.5534,2.2644,2.6896
kenya,70,Catch-up to 40 + S&T to 65,2097.0000,asr_cancer_incidence,2.6381,2.4130,2.8359
kenya,70,Catch-up to 40 + S&T to 65,2098.0000,asr_cancer_incidence,2.5510,2.5085,2.6307
kenya,70,Catch-up to 40 + S&T to 65,2099.0000,asr_cancer_incidence,2.6059,2.4989,2.8190
kenya,70,Catch-up to 40 + S&T to 65,2100.0000,asr_cancer_incidence,2.3826,2.2544,2.5167
kenya,70,Catch-up to 40 + S&T to 65,2020.0000,cancers,4698.7289,4532.5359,4883.8073
kenya,70,Catch-up to 40 + S&T to 65,2021.0000,cancers,4974.4582,4838.4821,5178.4223
kenya,70,Catch-up to 40 + S&T to 65,2022.0000,cancers,4812.0425,4608.0784,5201.0848
kenya,70,Catch-up to 40 + S&T to 65,2023.0000,cancers,5027.3378,4785.6025,5295.5127
kenya,70,Catch-up to 40 + S&T to 65,2024.0000,cancers,5004.6750,4800.7108,5454.1515
kenya,70,Catch-up to 40 + S&T to 65,2025.0000,cancers,5125.5425,4895.1388,5287.9586
kenya,70,Catch-up to 40 + S&T to 65,2026.0000,cancers,2572.2143,2390.9129,2734.6303
kenya,70,Catch-up to 40 + S&T to 65,2027.0000,cancers,2670.4193,2515.5577,2764.8472
kenya,70,Catch-up to 40 + S&T to 65,2028.0000,cancers,2704.4134,2609.9855,2999.0282
kenya,70,Catch-up to 40 + S&T to 65,2029.0000,cancers,2817.7267,2523.1119,2983.9197
kenya,70,Catch-up to 40 + S&T to 65,2030.0000,cancers,3067.0163,2938.5943,3135.0042
kenya,70,Catch-up to 40 + S&T to 65,2031.0000,cancers,3025.4680,2980.1426,3199.2152
kenya,70,Catch-up to 40 + S&T to 65,2032.0000,cancers,3403.1793,3104.7873,3739.3424
kenya,70,Catch-up to 40 + S&T to 65,2033.0000,cancers,3452.2818,3335.1912,3795.9991
kenya,70,Catch-up to 40 + S&T to 65,2034.0000,cancers,3595.8121,3437.1734,3743.1195
kenya,70,Catch-up to 40 + S&T to 65,2035.0000,cancers,3686.4627,3452.2819,3814.8845
kenya,70,Catch-up to 40 + S&T to 65,2036.0000,cancers,3784.6678,3694.0171,4049.0655
kenya,70,Catch-up to 40 + S&T to 65,2037.0000,cancers,3818.6617,3765.7821,3879.0956
kenya,70,Catch-up to 40 + S&T to 65,2038.0000,cancers,3973.5234,3644.9144,4101.9452
kenya,70,Catch-up to 40 + S&T to 65,2039.0000,cancers,3773.3363,3667.5772,4094.3909
kenya,70,Catch-up to 40 + S&T to 65,2040.0000,cancers,3856.4328,3686.4627,4033.9572
kenya,70,Catch-up to 40 + S&T to 65,2041.0000,cancers,3871.5413,3678.9087,4151.0477
kenya,70,Catch-up to 40 + S&T to 65,2042.0000,cancers,3795.9991,3633.5833,3954.6379
kenya,70,Catch-up to 40 + S&T to 65,2043.0000,cancers,3720.4567,3527.8240,3811.1076
kenya,70,Catch-up to 40 + S&T to 65,2044.0000,cancers,3652.4688,3486.2758,3803.5533
kenya,70,Catch-up to 40 + S&T to 65,2045.0000,cancers,3471.1674,3410.7334,3671.3543
kenya,70,Catch-up to 40 + S&T to 65,2046.0000,cancers,3490.0529,3278.5346,3720.4568
kenya,70,Catch-up to 40 + S&T to 65,2047.0000,cancers,3535.3783,3195.4380,3592.0350
kenya,70,Catch-up to 40 + S&T to 65,2048.0000,cancers,3365.4082,3146.3356,3524.0470
kenya,70,Catch-up to 40 + S&T to 65,2049.0000,cancers,3244.5405,3123.6729,3338.9684
kenya,70,Catch-up to 40 + S&T to 65,2050.0000,cancers,3119.8958,2957.4800,3274.7575
kenya,70,Catch-up to 40 + S&T to 65,2051.0000,cancers,3112.3417,3010.3595,3274.7575
kenya,70,Catch-up to 40 + S&T to 65,2052.0000,cancers,3093.4560,2961.2570,3244.5406
kenya,70,Catch-up to 40 + S&T to 65,2053.0000,cancers,2851.7208,2734.6302,2961.2571
kenya,70,Catch-up to 40 + S&T to 65,2054.0000,cancers,2859.2750,2609.9855,3051.9078
kenya,70,Catch-up to 40 + S&T to 65,2055.0000,cancers,2662.8651,2587.3228,2866.8293
kenya,70,Catch-up to 40 + S&T to 65,2056.0000,cancers,2768.6243,2523.1120,2942.3716
kenya,70,Catch-up to 40 + S&T to 65,2057.0000,cancers,2659.0880,2545.7746,2787.5099
kenya,70,Catch-up to 40 + S&T to 65,2058.0000,cancers,2613.7626,2368.2502,2715.7447
kenya,70,Catch-up to 40 + S&T to 65,2059.0000,cancers,2409.7986,2247.3827,2568.4372
kenya,70,Catch-up to 40 + S&T to 65,2060.0000,cancers,2508.0034,2387.1358,2625.0940
kenya,70,Catch-up to 40 + S&T to 65,2061.0000,cancers,2296.4851,2145.4006,2440.0154
kenya,70,Catch-up to 40 + S&T to 65,2062.0000,cancers,2315.3706,2118.9607,2375.8044
kenya,70,Catch-up to 40 + S&T to 65,2063.0000,cancers,2338.0333,2209.6115,2504.2264
kenya,70,Catch-up to 40 + S&T to 65,2064.0000,cancers,2111.4065,2050.9727,2217.1657
kenya,70,Catch-up to 40 + S&T to 65,2065.0000,cancers,2092.5210,2047.1956,2141.6234
kenya,70,Catch-up to 40 + S&T to 65,2066.0000,cancers,2137.8463,1990.5389,2311.5935
kenya,70,Catch-up to 40 + S&T to 65,2067.0000,cancers,2149.1776,2050.9727,2307.8164
kenya,70,Catch-up to 40 + S&T to 65,2068.0000,cancers,2134.0691,2035.8642,2183.1716
kenya,70,Catch-up to 40 + S&T to 65,2069.0000,cancers,2001.8702,1967.8762,2171.8403
kenya,70,Catch-up to 40 + S&T to 65,2070.0000,cancers,1933.8821,1820.5687,2062.3040
kenya,70,Catch-up to 40 + S&T to 65,2071.0000,cancers,1903.6653,1865.8941,2122.7378
kenya,70,Catch-up to 40 + S&T to 65,2072.0000,cancers,1903.6652,1692.1469,2081.1895
kenya,70,Catch-up to 40 + S&T to 65,2073.0000,cancers,1926.3279,1899.8881,2134.0691
kenya,70,Catch-up to 40 + S&T to 65,2074.0000,cancers,1911.2194,1699.7010,2032.0871
kenya,70,Catch-up to 40 + S&T to 65,2075.0000,cancers,2062.3039,1828.1229,2149.1776
kenya,70,Catch-up to 40 + S&T to 65,2076.0000,cancers,1794.1289,1733.6951,1956.5448
kenya,70,Catch-up to 40 + S&T to 65,2077.0000,cancers,1930.1049,1779.0204,2111.4064
kenya,70,Catch-up to 40 + S&T to 65,2078.0000,cancers,2020.7557,1888.5567,2100.0750
kenya,70,Catch-up to 40 + S&T to 65,2079.0000,cancers,1847.0084,1813.0144,1941.4363
kenya,70,Catch-up to 40 + S&T to 65,2080.0000,cancers,2081.1895,1918.7735,2122.7377
kenya,70,Catch-up to 40 + S&T to 65,2081.0000,cancers,1945.2133,1850.7856,2122.7377
kenya,70,Catch-up to 40 + S&T to 65,2082.0000,cancers,1982.9845,1888.5567,2092.5207
kenya,70,Catch-up to 40 + S&T to 65,2083.0000,cancers,1884.7796,1680.8154,2047.1954
kenya,70,Catch-up to 40 + S&T to 65,2084.0000,cancers,1948.9905,1831.9000,2058.5267
kenya,70,Catch-up to 40 + S&T to 65,2085.0000,cancers,1998.0929,1899.8880,2100.0749
kenya,70,Catch-up to 40 + S&T to 65,2086.0000,cancers,1937.6591,1839.4542,1967.8761
kenya,70,Catch-up to 40 + S&T to 65,2087.0000,cancers,1956.5447,1888.5567,2043.4182
kenya,70,Catch-up to 40 + S&T to 65,2088.0000,cancers,2005.6471,1899.8880,2035.8639
kenya,70,Catch-up to 40 + S&T to 65,2089.0000,cancers,2047.1954,1809.2374,2058.5267
kenya,70,Catch-up to 40 + S&T to 65,2090.0000,cancers,2005.6472,1786.5746,2103.8520
kenya,70,Catch-up to 40 + S&T to 65,2091.0000,cancers,1982.9844,1873.4482,2054.7494
kenya,70,Catch-up to 40 + S&T to 65,2092.0000,cancers,2005.6471,1858.3397,2224.7196
kenya,70,Catch-up to 40 + S&T to 65,2093.0000,cancers,2137.8459,1922.5507,2224.7195
kenya,70,Catch-up to 40 + S&T to 65,2094.0000,cancers,1979.2073,1809.2372,2020.7555
kenya,70,Catch-up to 40 + S&T to 65,2095.0000,cancers,2107.6291,2009.4242,2205.8340
kenya,70,Catch-up to 40 + S&T to 65,2096.0000,cancers,2039.6410,1865.8939,2168.0628
kenya,70,Catch-up to 40 + S&T to 65,2097.0000,cancers,2160.5086,1982.9844,2292.7074
kenya,70,Catch-up to 40 + S&T to 65,2098.0000,cancers,2069.8579,1998.0928,2145.4001
kenya,70,Catch-up to 40 + S&T to 65,2099.0000,cancers,2152.9543,1994.3157,2273.8219
kenya,70,Catch-up to 40 + S&T to 65,2100.0000,cancers,1979.2073,1896.1108,2077.4120
kenya,70,S&T 10-65 only,2020.0000,asr_cancer_incidence,28.3099,26.5918,29.6408
kenya,70,S&T 10-65 only,2021.0000,asr_cancer_incidence,28.5712,27.8268,30.2594
kenya,70,S&T 10-65 only,2022.0000,asr_cancer_incidence,27.2760,26.2544,28.8867
kenya,70,S&T 10-65 only,2023.0000,asr_cancer_incidence,27.1518,26.5305,28.9867
kenya,70,S&T 10-65 only,2024.0000,asr_cancer_incidence,26.6493,25.3625,28.3601
kenya,70,S&T 10-65 only,2025.0000,asr_cancer_incidence,26.4185,25.2492,26.8299
kenya,70,S&T 10-65 only,2026.0000,asr_cancer_incidence,13.8281,12.2908,14.8864
kenya,70,S&T 10-65 only,2027.0000,asr_cancer_incidence,13.3214,12.4121,13.6352
kenya,70,S&T 10-65 only,2028.0000,asr_cancer_incidence,12.5450,12.0385,13.6236
kenya,70,S&T 10-65 only,2029.0000,asr_cancer_incidence,12.7550,11.8859,13.5507
kenya,70,S&T 10-65 only,2030.0000,asr_cancer_incidence,13.1193,12.5888,14.7982
kenya,70,S&T 10-65 only,2031.0000,asr_cancer_incidence,13.8004,12.8051,14.3400
kenya,70,S&T 10-65 only,2032.0000,asr_cancer_incidence,14.4603,13.6632,14.8767
kenya,70,S&T 10-65 only,2033.0000,asr_cancer_incidence,14.6743,13.9244,15.8754
kenya,70,S&T 10-65 only,2034.0000,asr_cancer_incidence,15.3354,14.5954,16.0566
kenya,70,S&T 10-65 only,2035.0000,asr_cancer_incidence,16.1560,15.0614,16.7304
kenya,70,S&T 10-65 only,2036.0000,asr_cancer_incidence,16.4131,15.9045,17.3894
kenya,70,S&T 10-65 only,2037.0000,asr_cancer_incidence,17.2008,16.4018,17.9393
kenya,70,S&T 10-65 only,2038.0000,asr_cancer_incidence,16.8674,15.9366,17.9301
kenya,70,S&T 10-65 only,2039.0000,asr_cancer_incidence,17.6343,17.0635,18.2679
kenya,70,S&T 10-65 only,2040.0000,asr_cancer_incidence,17.3451,16.6190,17.8702
kenya,70,S&T 10-65 only,2041.0000,asr_cancer_incidence,18.2205,17.4622,18.5672
kenya,70,S&T 10-65 only,2042.0000,asr_cancer_incidence,18.2739,17.4632,18.5736
kenya,70,S&T 10-65 only,2043.0000,asr_cancer_incidence,17.9876,17.2606,19.0276
kenya,70,S&T 10-65 only,2044.0000,asr_cancer_incidence,17.6103,17.2016,18.8653
kenya,70,S&T 10-65 only,2045.0000,asr_cancer_incidence,17.8326,17.3169,18.3721
kenya,70,S&T 10-65 only,2046.0000,asr_cancer_incidence,17.9282,16.6478,18.7362
kenya,70,S&T 10-65 only,2047.0000,asr_cancer_incidence,18.3526,17.4369,19.1174
kenya,70,S&T 10-65 only,2048.0000,asr_cancer_incidence,17.3492,16.9495,17.7840
kenya,70,S&T 10-65 only,2049.0000,asr_cancer_incidence,16.9827,16.2600,18.0553
kenya,70,S&T 10-65 only,2050.0000,asr_cancer_incidence,16.7174,16.3464,16.9196
kenya,70,S&T 10-65 only,2051.0000,asr_cancer_incidence,16.7813,15.1566,16.9273
kenya,70,S&T 10-65 only,2052.0000,asr_cancer_incidence,15.9415,14.9562,16.5616
kenya,70,S&T 10-65 only,2053.0000,asr_cancer_incidence,15.4966,14.7730,15.8832
kenya,70,S&T 10-65 only,2054.0000,asr_cancer_incidence,15.0061,14.2195,15.7265
kenya,70,S&T 10-65 only,2055.0000,asr_cancer_incidence,14.8552,13.5410,15.2866
kenya,70,S&T 10-65 only,2056.0000,asr_cancer_incidence,13.7221,13.2537,14.2195
kenya,70,S&T 10-65 only,2057.0000,asr_cancer_incidence,13.1934,12.7156,13.5465
kenya,70,S&T 10-65 only,2058.0000,asr_cancer_incidence,12.9257,12.3063,13.0599
kenya,70,S&T 10-65 only,2059.0000,asr_cancer_incidence,12.4225,11.9700,13.9195
kenya,70,S&T 10-65 only,2060.0000,asr_cancer_incidence,12.0286,11.7992,12.4664
kenya,70,S&T 10-65 only,2061.0000,asr_cancer_incidence,10.9284,10.6131,12.0090
kenya,70,S&T 10-65 only,2062.0000,asr_cancer_incidence,10.7377,10.6055,11.2150
kenya,70,S&T 10-65 only,2063.0000,asr_cancer_incidence,10.2356,9.9362,10.6826
kenya,70,S&T 10-65 only,2064.0000,asr_cancer_incidence,9.5514,9.3462,10.1427
kenya,70,S&T 10-65 only,2065.0000,asr_cancer_incidence,8.9498,8.5119,9.4899
kenya,70,S&T 10-65 only,2066.0000,asr_cancer_incidence,9.0765,8.4082,9.1264
kenya,70,S&T 10-65 only,2067.0000,asr_cancer_incidence,8.0208,7.7925,8.8330
kenya,70,S&T 10-65 only,2068.0000,asr_cancer_incidence,7.8477,7.5309,8.3646
kenya,70,S&T 10-65 only,2069.0000,asr_cancer_incidence,7.3652,7.0187,7.6143
kenya,70,S&T 10-65 only,2070.0000,asr_cancer_incidence,7.0802,6.9896,7.5619
kenya,70,S&T 10-65 only,2071.0000,asr_cancer_incidence,6.6656,6.5807,6.7315
kenya,70,S&T 10-65 only,2072.0000,asr_cancer_incidence,6.4010,6.1773,6.5085
kenya,70,S&T 10-65 only,2073.0000,asr_cancer_incidence,5.6180,5.5107,5.8365
kenya,70,S&T 10-65 only,2074.0000,asr_cancer_incidence,5.5629,5.3479,6.0442
kenya,70,S&T 10-65 only,2075.0000,asr_cancer_incidence,5.2581,5.0259,5.4634
kenya,70,S&T 10-65 only,2076.0000,asr_cancer_incidence,4.8872,4.6827,5.1729
kenya,70,S&T 10-65 only,2077.0000,asr_cancer_incidence,4.6489,4.2846,4.9261
kenya,70,S&T 10-65 only,2078.0000,asr_cancer_incidence,4.2077,4.0666,4.4736
kenya,70,S&T 10-65 only,2079.0000,asr_cancer_incidence,4.2796,4.0237,4.4560
kenya,70,S&T 10-65 only,2080.0000,asr_cancer_incidence,4.0313,3.7088,4.2036
kenya,70,S&T 10-65 only,2081.0000,asr_cancer_incidence,3.6250,3.4935,3.8689
kenya,70,S&T 10-65 only,2082.0000,asr_cancer_incidence,3.6095,3.3247,3.7773
kenya,70,S&T 10-65 only,2083.0000,asr_cancer_incidence,3.2646,3.1989,3.4612
kenya,70,S&T 10-65 only,2084.0000,asr_cancer_incidence,3.1115,3.0439,3.2061
kenya,70,S&T 10-65 only,2085.0000,asr_cancer_incidence,3.1264,2.9779,3.3183
kenya,70,S&T 10-65 only,2086.0000,asr_cancer_incidence,3.0709,2.9523,3.2556
kenya,70,S&T 10-65 only,2087.0000,asr_cancer_incidence,2.8747,2.5756,3.0467
kenya,70,S&T 10-65 only,2088.0000,asr_cancer_incidence,2.9263,2.7992,3.1036
kenya,70,S&T 10-65 only,2089.0000,asr_cancer_incidence,2.8327,2.5902,2.9650
kenya,70,S&T 10-65 only,2090.0000,asr_cancer_incidence,2.7118,2.5320,2.9104
kenya,70,S&T 10-65 only,2091.0000,asr_cancer_incidence,2.6710,2.4693,2.9358
kenya,70,S&T 10-65 only,2092.0000,asr_cancer_incidence,2.6654,2.3928,2.9055
kenya,70,S&T 10-65 only,2093.0000,asr_cancer_incidence,2.6661,2.4410,2.8047
kenya,70,S&T 10-65 only,2094.0000,asr_cancer_incidence,2.5813,2.5110,2.7511
kenya,70,S&T 10-65 only,2095.0000,asr_cancer_incidence,2.5218,2.3535,2.6325
kenya,70,S&T 10-65 only,2096.0000,asr_cancer_incidence,2.4249,2.2794,2.6099
kenya,70,S&T 10-65 only,2097.0000,asr_cancer_incidence,2.4512,2.3206,2.5793
kenya,70,S&T 10-65 only,2098.0000,asr_cancer_incidence,2.4428,2.3849,2.6767
kenya,70,S&T 10-65 only,2099.0000,asr_cancer_incidence,2.3891,2.2178,2.5707
kenya,70,S&T 10-65 only,2100.0000,asr_cancer_incidence,2.4490,2.3385,2.7669
kenya,70,S&T 10-65 only,2020.0000,cancers,4698.7289,4532.5359,4883.8073
kenya,70,S&T 10-65 only,2021.0000,cancers,4974.4582,4838.4821,5178.4223
kenya,70,S&T 10-65 only,2022.0000,cancers,4812.0425,4608.0784,5201.0848
kenya,70,S&T 10-65 only,2023.0000,cancers,5027.3378,4785.6025,5295.5127
kenya,70,S&T 10-65 only,2024.0000,cancers,5004.6750,4800.7108,5454.1515
kenya,70,S&T 10-65 only,2025.0000,cancers,5125.5425,4895.1388,5287.9586
kenya,70,S&T 10-65 only,2026.0000,cancers,2715.7447,2364.4731,2885.7148
kenya,70,S&T 10-65 only,2027.0000,cancers,2651.5337,2538.2203,2791.2870
kenya,70,S&T 10-65 only,2028.0000,cancers,2651.5338,2541.9974,2889.4918
kenya,70,S&T 10-65 only,2029.0000,cancers,2840.3894,2602.4312,3033.0222
kenya,70,S&T 10-65 only,2030.0000,cancers,3067.0162,2900.8232,3422.0649
kenya,70,S&T 10-65 only,2031.0000,cancers,3304.9745,3085.9018,3437.1732
kenya,70,S&T 10-65 only,2032.0000,cancers,3626.0290,3493.8299,3731.7881
kenya,70,S&T 10-65 only,2033.0000,cancers,3826.2160,3675.1315,4083.0597
kenya,70,S&T 10-65 only,2034.0000,cancers,4151.0476,3947.0836,4332.3489
kenya,70,S&T 10-65 only,2035.0000,cancers,4498.5421,4196.3730,4638.2950
kenya,70,S&T 10-65 only,2036.0000,cancers,4615.6324,4566.5299,4910.2475
kenya,70,S&T 10-65 only,2037.0000,cancers,5065.1089,4883.8076,5261.5188
kenya,70,S&T 10-65 only,2038.0000,cancers,5136.8737,4883.8074,5367.2780
kenya,70,S&T 10-65 only,2039.0000,cancers,5461.7058,5299.2902,5707.2178
kenya,70,S&T 10-65 only,2040.0000,cancers,5522.1395,5337.0607,5695.8867
kenya,70,S&T 10-65 only,2041.0000,cancers,5873.4108,5710.9951,6016.9414
kenya,70,S&T 10-65 only,2042.0000,cancers,6016.9414,5797.8690,6137.8089
kenya,70,S&T 10-65 only,2043.0000,cancers,6084.9294,5877.1884,6398.4299
kenya,70,S&T 10-65 only,2044.0000,cancers,6073.5981,5933.8448,6439.9781
