coverage,location,scenario,cohort,value,low,high
50,kenya,Catch-up 15-45: TTV,40_45,19357.7064,18979.9950,19735.4177
50,kenya,Catch-up 15-45: TTV,45_50,18855.3503,18541.0944,19169.6061
50,kenya,Catch-up 15-45: TTV,50_55,14099.9645,13933.7715,14266.1575
50,kenya,Catch-up 15-45: TTV,55_60,9676.9646,9664.8779,9689.0514
50,kenya,Catch-up 15-45: V,10_15,22111.2221,21948.0508,22274.3934
50,kenya,Catch-up 15-45: V,15_20,28770.2731,28289.8242,29250.7219
50,kenya,Catch-up 15-45: V,20_25,33453.8937,32834.4471,34073.3403
50,kenya,Catch-up 15-45: V,25_30,35433.1012,34656.5266,36209.6757
50,kenya,Catch-up 15-45: V,30_35,34073.3403,33659.3687,34487.3120
50,kenya,Catch-up 15-45: V,35_40,29952.5096,29644.2971,30260.7220
50,kenya,Catch-up 15-45: V,40_45,25763.6908,25676.0617,25851.3198
50,kenya,Catch-up 15-45: V,45_50,19690.0924,19221.7303,20158.4544
50,kenya,Catch-up 15-45: V,50_55,14186.8381,14102.2307,14271.4454
50,kenya,Catch-up 15-45: V,55_60,9412.5667,9315.8726,9509.2608
50,kenya,Catch-up 15-45: TT,10_15,31316.0475,30980.6398,31651.4552
50,kenya,Catch-up 15-45: TT,15_20,54564.1807,53681.8470,55446.5144
50,kenya,Catch-up 15-45: TT,20_25,57476.3352,56252.5504,58700.1199
50,kenya,Catch-up 15-45: TT,25_30,49854.1203,49567.0596,50141.1809
50,kenya,Catch-up 15-45: TT,30_35,41246.0787,40853.2589,41638.8985
50,kenya,Catch-up 15-45: TT,35_40,32184.7836,31873.5495,32496.0177
50,kenya,Catch-up 15-45: TT,40_45,24029.9957,23721.7832,24338.2081
50,kenya,Catch-up 15-45: TT,45_50,19399.2546,19230.0399,19568.4693
50,kenya,Catch-up 15-45: TT,50_55,14149.0669,14016.1125,14282.0213
50,kenya,Catch-up 15-45: TT,55_60,9333.2473,9215.4014,9451.0932
50,kenya,Catch-up 15-50: TTV,10_15,20237.7738,19476.3077,20999.2399
50,kenya,Catch-up 15-50: TTV,15_20,25816.5703,25070.2127,26562.9280
50,kenya,Catch-up 15-50: TTV,20_25,30976.1073,30604.4393,31347.7753
50,kenya,Catch-up 15-50: TTV,25_30,31206.5112,31013.1230,31399.8994
50,kenya,Catch-up 15-50: TTV,30_35,28124.3867,27683.2198,28565.5535
50,kenya,Catch-up 15-50: TTV,35_40,24082.8753,24046.6150,24119.1356
50,kenya,Catch-up 15-50: TTV,40_45,19293.4954,18936.9359,19650.0549
50,kenya,Catch-up 15-50: TTV,45_50,13669.3735,13110.3607,14228.3863
50,kenya,Catch-up 15-50: TTV,50_55,13404.9756,13359.6502,13450.3010
50,kenya,Catch-up 15-50: TTV,55_60,9484.3318,9457.1366,9511.5271
50,kenya,Catch-up 15-50: V,10_15,21657.9685,21132.1943,22183.7426
50,kenya,Catch-up 15-50: V,15_20,27452.0605,27089.4576,27814.6634
50,kenya,Catch-up 15-50: V,20_25,33767.3941,33374.5743,34160.2139
50,kenya,Catch-up 15-50: V,25_30,35667.2822,34769.8400,36564.7243
50,kenya,Catch-up 15-50: V,30_35,34073.3403,33665.4121,34481.2686
50,kenya,Catch-up 15-50: V,35_40,29650.3405,29469.0390,29831.6419
50,kenya,Catch-up 15-50: V,40_45,25314.2143,24957.6548,25670.7738
50,kenya,Catch-up 15-50: V,45_50,18326.5544,17722.2162,18930.8925
50,kenya,Catch-up 15-50: V,50_55,14179.2838,13991.9390,14366.6287
50,kenya,Catch-up 15-50: V,55_60,9465.4463,9380.8389,9550.0536
50,kenya,Catch-up 15-50: TT,10_15,31508.6803,30958.7326,32058.6280
50,kenya,Catch-up 15-50: TT,15_20,54719.0424,53785.3399,55652.7448
50,kenya,Catch-up 15-50: TT,20_25,56996.6418,56881.8175,57111.4660
50,kenya,Catch-up 15-50: TT,25_30,49053.3722,47902.1080,50204.6364
50,kenya,Catch-up 15-50: TT,30_35,40698.3973,39915.7794,41481.0152
50,kenya,Catch-up 15-50: TT,35_40,31773.0782,31676.3841,31869.7723
50,kenya,Catch-up 15-50: TT,40_45,23372.7780,22804.7001,23940.8558
50,kenya,Catch-up 15-50: TT,45_50,14832.7245,14485.2300,15180.2189
50,kenya,Catch-up 15-50: TT,50_55,13495.6263,13172.3054,13818.9472
50,kenya,Catch-up 15-50: TT,55_60,9284.1448,9259.9713,9308.3184
50,kenya,Catch-up 15-55: TTV,10_15,20966.7567,20552.7851,21380.7283
50,kenya,Catch-up 15-55: TTV,15_20,26337.8120,26292.4866,26383.1374
50,kenya,Catch-up 15-55: TTV,20_25,30964.7760,30300.0040,31629.5479
50,kenya,Catch-up 15-55: TTV,25_30,31300.9391,31062.2255,31539.6526
50,kenya,Catch-up 15-55: TTV,30_35,28113.0553,27886.4285,28339.6821
50,kenya,Catch-up 15-55: TTV,35_40,23584.2963,23541.9926,23626.6000
50,kenya,Catch-up 15-55: TTV,40_45,18942.2239,18854.5949,19029.8529
50,kenya,Catch-up 15-55: TTV,45_50,13378.5358,13197.2344,13559.8372
50,kenya,Catch-up 15-55: TTV,50_55,9227.4881,9218.4231,9236.5532
50,kenya,Catch-up 15-55: TTV,55_60,8921.5419,8812.7611,9030.3228
50,kenya,Catch-up 15-55: V,10_15,20864.7746,20792.2541,20937.2952
50,kenya,Catch-up 15-55: V,15_20,26628.6497,26326.4807,26930.8188
50,kenya,Catch-up 15-55: V,20_25,33718.2917,33159.2789,34277.3044
50,kenya,Catch-up 15-55: V,25_30,35897.6861,35510.9097,36284.4625
50,kenya,Catch-up 15-55: V,30_35,34141.3284,34023.4824,34259.1743
50,kenya,Catch-up 15-55: V,35_40,29654.1176,29034.6710,30273.5642
50,kenya,Catch-up 15-55: V,40_45,25061.1477,24792.2172,25330.0781
50,kenya,Catch-up 15-55: V,45_50,17960.1744,17745.6344,18174.7144
50,kenya,Catch-up 15-55: V,50_55,13393.6442,13351.3406,13435.9479
50,kenya,Catch-up 15-55: V,55_60,9435.2294,9411.0558,9459.4029
50,kenya,Catch-up 15-55: TT,10_15,30114.9254,29471.3053,30758.5456
50,kenya,Catch-up 15-55: TT,15_20,54545.2952,54252.1912,54838.3992
50,kenya,Catch-up 15-55: TT,20_25,57177.9432,56464.8242,57891.0622
50,kenya,Catch-up 15-55: TT,25_30,48554.7932,48134.7782,48974.8083
50,kenya,Catch-up 15-55: TT,30_35,41140.3196,40735.4130,41545.2261
50,kenya,Catch-up 15-55: TT,35_40,31674.8733,31294.1403,32055.6063
50,kenya,Catch-up 15-55: TT,40_45,23550.3023,23396.1961,23704.4085
50,kenya,Catch-up 15-55: TT,45_50,15085.7911,14801.7521,15369.8300
50,kenya,Catch-up 15-55: TT,50_55,10081.1158,10041.8338,10120.3977
50,kenya,Catch-up 15-55: TT,55_60,8713.8007,8626.1717,8801.4297
50,kenya,Catch-up 15-60: TTV,10_15,20215.1111,19925.0288,20505.1934
50,kenya,Catch-up 15-60: TTV,15_20,26768.4029,26741.2077,26795.5981
50,kenya,Catch-up 15-60: TTV,20_25,31572.8912,31183.0931,31962.6893
50,kenya,Catch-up 15-60: TTV,25_30,31591.7768,31132.4798,32051.0738
50,kenya,Catch-up 15-60: TTV,30_35,28449.2184,28201.4398,28696.9971
50,kenya,Catch-up 15-60: TTV,35_40,24267.9538,24083.6307,24452.2770
50,kenya,Catch-up 15-60: TTV,40_45,19304.8268,19253.4580,19356.1955
50,kenya,Catch-up 15-60: TTV,45_50,13008.3787,12712.2530,13304.5044
50,kenya,Catch-up 15-60: TTV,50_55,9261.4821,9019.7469,9503.2174
50,kenya,Catch-up 15-60: TTV,55_60,6156.6949,6138.5648,6174.8250
50,kenya,Catch-up 15-60: V,10_15,20955.4254,20913.1217,20997.7290
50,kenya,Catch-up 15-60: V,15_20,27421.8436,27421.8436,27421.8436
50,kenya,Catch-up 15-60: V,20_25,33665.4121,33420.6551,33910.1690
50,kenya,Catch-up 15-60: V,25_30,35470.8723,35395.3300,35546.4146
50,kenya,Catch-up 15-60: V,30_35,33759.8399,33391.1936,34128.4862
50,kenya,Catch-up 15-60: V,35_40,29608.7922,29200.8640,30016.7205
50,kenya,Catch-up 15-60: V,40_45,24713.6532,24444.7227,24982.5837
50,kenya,Catch-up 15-60: V,45_50,17831.7525,17677.6463,17985.8588
50,kenya,Catch-up 15-60: V,50_55,13454.0781,13393.6442,13514.5119
50,kenya,Catch-up 15-60: V,55_60,9136.8374,9018.9915,9254.6833
50,kenya,Catch-up 15-60: TT,10_15,31648.4335,31240.5052,32056.3617
50,kenya,Catch-up 15-60: TT,15_20,54314.8912,54030.8523,54598.9302
50,kenya,Catch-up 15-60: TT,20_25,55821.9595,55758.5040,55885.4150
50,kenya,Catch-up 15-60: TT,25_30,48562.3475,47918.7273,49205.9676
50,kenya,Catch-up 15-60: TT,30_35,40634.1864,39769.9828,41498.3899
50,kenya,Catch-up 15-60: TT,35_40,32094.1329,31625.7708,32562.4949
50,kenya,Catch-up 15-60: TT,40_45,23316.1213,23089.4944,23542.7481
50,kenya,Catch-up 15-60: TT,45_50,15131.1164,14587.2121,15675.0208
50,kenya,Catch-up 15-60: TT,50_55,9590.0910,9526.6355,9653.5465
50,kenya,Catch-up 15-60: TT,55_60,6402.2073,6332.7084,6471.7062
50,kenya,Catch-up 20-25: TTV,10_15,28018.6275,27637.8944,28399.3605
50,kenya,Catch-up 20-25: TTV,15_20,45850.3800,45255.1069,46445.6531
50,kenya,Catch-up 20-25: TTV,20_25,38492.5630,38265.9362,38719.1898
50,kenya,Catch-up 20-25: TTV,25_30,49786.1322,48918.9070,50653.3575
50,kenya,Catch-up 20-25: TTV,30_35,45389.5722,45356.3336,45422.8108
50,kenya,Catch-up 20-25: TTV,35_40,37242.3385,36909.9525,37574.7245
50,kenya,Catch-up 20-25: TTV,40_45,29083.7735,28956.8625,29210.6845
50,kenya,Catch-up 20-25: TTV,45_50,20335.9787,19888.7685,20783.1890
50,kenya,Catch-up 20-25: TTV,50_55,14186.8381,14168.7079,14204.9682
50,kenya,Catch-up 20-25: TTV,55_60,9318.1389,9260.7267,9375.5510
50,kenya,Catch-up 20-25: V,10_15,29495.4788,29377.6329,29613.3248
50,kenya,Catch-up 20-25: V,15_20,47448.0990,46656.4160,48239.7820
50,kenya,Catch-up 20-25: V,20_25,41903.2965,40900.0951,42906.4978
50,kenya,Catch-up 20-25: V,25_30,51176.1100,49922.1083,52430.1116
50,kenya,Catch-up 20-25: V,30_35,45340.4697,44307.0515,46373.8879
50,kenya,Catch-up 20-25: V,35_40,37884.4478,37388.8905,38380.0051
50,kenya,Catch-up 20-25: V,40_45,28989.3456,28913.8034,29064.8879
50,kenya,Catch-up 20-25: V,45_50,19599.4416,19191.5134,20007.3699
50,kenya,Catch-up 20-25: V,50_55,14526.7783,14363.6070,14689.9496
50,kenya,Catch-up 20-25: V,55_60,9454.1149,9330.2256,9578.0043
50,kenya,Catch-up 20-25: TT,10_15,31587.9997,31464.1104,31711.8890
50,kenya,Catch-up 20-25: TT,15_20,56173.2310,55701.8473,56644.6148
50,kenya,Catch-up 20-25: TT,20_25,57019.3045,56324.3156,57714.2933
50,kenya,Catch-up 20-25: TT,25_30,53238.4139,52957.3967,53519.4311
50,kenya,Catch-up 20-25: TT,30_35,46605.8027,45950.0958,47261.5096
50,kenya,Catch-up 20-25: TT,35_40,38643.6476,38574.1487,38713.1465
50,kenya,Catch-up 20-25: TT,40_45,30175.3593,29495.4788,30855.2397
50,kenya,Catch-up 20-25: TT,45_50,20400.1897,19949.9578,20850.4216
50,kenya,Catch-up 20-25: TT,50_55,14285.0430,14278.9996,14291.0864
50,kenya,Catch-up 20-25: TT,55_60,9382.3498,9273.5689,9491.1306
50,kenya,Catch-up 20-30: TTV,10_15,27765.5609,27381.8062,28149.3156
50,kenya,Catch-up 20-30: TTV,15_20,46303.6336,45792.9679,46814.2994
50,kenya,Catch-up 20-30: TTV,20_25,35255.5768,35080.3188,35430.8349
50,kenya,Catch-up 20-30: TTV,25_30,36120.5358,35924.1259,36316.9457
50,kenya,Catch-up 20-30: TTV,30_35,43308.3827,42329.3549,44287.4105
50,kenya,Catch-up 20-30: TTV,35_40,37563.3931,37264.2458,37862.5405
50,kenya,Catch-up 20-30: TTV,40_45,29325.5087,29295.2918,29355.7256
50,kenya,Catch-up 20-30: TTV,45_50,20192.4484,19539.7632,20845.1336
50,kenya,Catch-up 20-30: TTV,50_55,14624.9832,14492.0288,14757.9376
50,kenya,Catch-up 20-30: TTV,55_60,9310.5846,9271.3026,9349.8666
50,kenya,Catch-up 20-30: V,10_15,27214.1023,26570.4822,27857.7224
50,kenya,Catch-up 20-30: V,15_20,44388.6371,42642.0999,46135.1744
50,kenya,Catch-up 20-30: V,20_25,37227.2300,35867.4692,38586.9909
50,kenya,Catch-up 20-30: V,25_30,38953.3709,38466.8787,39439.8631
50,kenya,Catch-up 20-30: V,30_35,43682.3169,43304.6056,44060.0283
50,kenya,Catch-up 20-30: V,35_40,37291.4410,37149.4215,37433.4604
50,kenya,Catch-up 20-30: V,40_45,29140.4302,28653.9380,29626.9224
50,kenya,Catch-up 20-30: V,45_50,20105.5748,19691.6032,20519.5465
50,kenya,Catch-up 20-30: V,50_55,13990.4282,13960.2113,14020.6451
50,kenya,Catch-up 20-30: V,55_60,9314.3617,9308.3184,9320.4051
50,kenya,Catch-up 20-30: TT,10_15,32082.8015,30729.0841,33436.5190
50,kenya,Catch-up 20-30: TT,15_20,55534.8989,54631.4133,56438.3844
50,kenya,Catch-up 20-30: TT,20_25,58851.2045,58497.6667,59204.7423
50,kenya,Catch-up 20-30: TT,25_30,50005.2048,49150.0663,50860.3433
50,kenya,Catch-up 20-30: TT,30_35,45861.7114,44961.2475,46762.1752
50,kenya,Catch-up 20-30: TT,35_40,38605.8764,38240.2519,38971.5010
50,kenya,Catch-up 20-30: TT,40_45,29582.3524,29352.7039,29812.0009
50,kenya,Catch-up 20-30: TT,45_50,19996.0385,19367.5269,20624.5502
50,kenya,Catch-up 20-30: TT,50_55,13967.7655,13865.0280,14070.5030
50,kenya,Catch-up 20-30: TT,55_60,9506.9945,9431.4523,9582.5368
50,kenya,Catch-up 20-35: TTV,10_15,25759.9136,25699.4798,25820.3475
50,kenya,Catch-up 20-35: TTV,15_20,42651.1649,42300.6488,43001.6811
50,kenya,Catch-up 20-35: TTV,20_25,34590.8049,34306.7659,34874.8438
50,kenya,Catch-up 20-35: TTV,25_30,32282.9886,31935.4941,32630.4830
50,kenya,Catch-up 20-35: TTV,30_35,30568.1791,30033.3398,31103.0183
50,kenya,Catch-up 20-35: TTV,35_40,35244.2455,35156.6165,35331.8745
50,kenya,Catch-up 20-35: TTV,40_45,28362.3448,28317.0194,28407.6702
50,kenya,Catch-up 20-35: TTV,45_50,19595.6645,19118.2374,20073.0917
50,kenya,Catch-up 20-35: TTV,50_55,14243.4948,14155.8657,14331.1238
50,kenya,Catch-up 20-35: TTV,55_60,9295.4762,9238.0640,9352.8883
50,kenya,Catch-up 20-35: V,10_15,25960.1007,25775.7775,26144.4238
50,kenya,Catch-up 20-35: V,15_20,43837.1786,43293.2742,44381.0829
50,kenya,Catch-up 20-35: V,20_25,36547.3496,36178.7034,36915.9959
50,kenya,Catch-up 20-35: V,25_30,37249.8927,37225.7192,37274.0662
50,kenya,Catch-up 20-35: V,30_35,35848.5836,35736.7811,35960.3862
50,kenya,Catch-up 20-35: V,35_40,36369.8253,36022.3309,36717.3197
50,kenya,Catch-up 20-35: V,40_45,28966.6830,28945.5311,28987.8348
50,kenya,Catch-up 20-35: V,45_50,19984.7072,19365.2606,20604.1538
50,kenya,Catch-up 20-35: V,50_55,14039.5306,14012.3354,14066.7259
50,kenya,Catch-up 20-35: V,55_60,9303.0304,9245.6183,9360.4425
50,kenya,Catch-up 20-35: TT,10_15,31123.4147,31069.0243,31177.8052
50,kenya,Catch-up 20-35: TT,15_20,55398.9228,55244.8166,55553.0290
50,kenya,Catch-up 20-35: TT,20_25,57646.3053,56334.8915,58957.7191
50,kenya,Catch-up 20-35: TT,25_30,48894.7335,48807.1044,48982.3625
50,kenya,Catch-up 20-35: TT,30_35,40645.5177,40636.4526,40654.5828
50,kenya,Catch-up 20-35: TT,35_40,37302.7723,37018.7334,37586.8112
50,kenya,Catch-up 20-35: TT,40_45,29616.3465,29359.5028,29873.1902
50,kenya,Catch-up 20-35: TT,45_50,19962.0445,19584.3332,20339.7559
50,kenya,Catch-up 20-35: TT,50_55,14220.8321,14175.5067,14266.1575
50,kenya,Catch-up 20-35: TT,55_60,9397.4582,9397.4582,9397.4582
50,kenya,Catch-up 20-40: TTV,10_15,25975.2091,25772.7558,26177.6624
50,kenya,Catch-up 20-40: TTV,15_20,41314.0668,40981.6808,41646.4528
50,kenya,Catch-up 20-40: TTV,20_25,33604.9783,33251.4404,33958.5161
50,kenya,Catch-up 20-40: TTV,25_30,32181.0065,31679.4058,32682.6072
50,kenya,Catch-up 20-40: TTV,30_35,28747.6104,28375.9424,29119.2783
50,kenya,Catch-up 20-40: TTV,35_40,25544.6182,24919.1282,26170.1082
50,kenya,Catch-up 20-40: TTV,40_45,26666.4209,26569.7268,26763.1150
50,kenya,Catch-up 20-40: TTV,45_50,19712.7550,19105.3952,20320.1149
50,kenya,Catch-up 20-40: TTV,50_55,14281.2659,14254.0707,14308.4611
50,kenya,Catch-up 20-40: TTV,55_60,9295.4762,9189.7170,9401.2353
50,kenya,Catch-up 20-40: V,10_15,25846.7873,25396.5553,26297.0192
50,kenya,Catch-up 20-40: V,15_20,42522.7431,41725.0167,43320.4694
50,kenya,Catch-up 20-40: V,20_25,36112.9816,35735.2702,36490.6929
50,kenya,Catch-up 20-40: V,25_30,36762.6451,36584.3653,36940.9248
50,kenya,Catch-up 20-40: V,30_35,34167.7682,34022.7270,34312.8093
50,kenya,Catch-up 20-40: V,35_40,31274.4993,31250.3257,31298.6728
50,kenya,Catch-up 20-40: V,40_45,28792.9357,28155.3590,29430.5125
50,kenya,Catch-up 20-40: V,45_50,19992.2614,19463.4655,20521.0573
50,kenya,Catch-up 20-40: V,50_55,14107.5187,13983.6294,14231.4080
50,kenya,Catch-up 20-40: V,55_60,9397.4582,9343.0678,9451.8487
50,kenya,Catch-up 20-40: TT,10_15,30847.6854,30633.1454,31062.2255
50,kenya,Catch-up 20-40: TT,15_20,54205.3549,53694.6892,54716.0207
50,kenya,Catch-up 20-40: TT,20_25,56169.4539,54141.8994,58197.0084
50,kenya,Catch-up 20-40: TT,25_30,49106.2518,48081.8986,50130.6050
50,kenya,Catch-up 20-40: TT,30_35,41635.1214,41142.5858,42127.6570
50,kenya,Catch-up 20-40: TT,35_40,32452.9587,32313.9609,32591.9564
50,kenya,Catch-up 20-40: TT,40_45,28758.9417,28523.2498,28994.6336
50,kenya,Catch-up 20-40: TT,45_50,20192.4484,19950.7132,20434.1837
50,kenya,Catch-up 20-40: TT,50_55,14069.7476,14030.4656,14109.0295
50,kenya,Catch-up 20-40: TT,55_60,9125.5061,9022.7686,9228.2436
50,kenya,Catch-up 20-45: TTV,10_15,24158.4175,23916.6823,24400.1528
50,kenya,Catch-up 20-45: TTV,15_20,41072.3315,40891.0301,41253.6330
50,kenya,Catch-up 20-45: TTV,20_25,33272.5923,33215.1801,33330.0044
50,kenya,Catch-up 20-45: TTV,25_30,31686.2046,31290.3631,32082.0461
50,kenya,Catch-up 20-45: TTV,30_35,29688.1116,29107.9470,30268.2762
50,kenya,Catch-up 20-45: TTV,35_40,24320.8334,24088.1632,24553.5036
50,kenya,Catch-up 20-45: TTV,40_45,19909.1649,19670.4514,20147.8785
50,kenya,Catch-up 20-45: TTV,45_50,18609.8379,18105.2156,19114.4603
50,kenya,Catch-up 20-45: TTV,50_55,14149.0669,14100.7199,14197.4140
50,kenya,Catch-up 20-45: TTV,55_60,9212.3797,9197.2712,9227.4881
50,kenya,Catch-up 20-45: V,10_15,25393.5336,25039.9958,25747.0715
50,kenya,Catch-up 20-45: V,15_20,41793.7602,41730.3047,41857.2157
50,kenya,Catch-up 20-45: V,20_25,35773.0414,34754.7316,36791.3512
50,kenya,Catch-up 20-45: V,25_30,36596.4521,36526.9532,36665.9510
50,kenya,Catch-up 20-45: V,30_35,33733.4001,33675.9880,33790.8122
50,kenya,Catch-up 20-45: V,35_40,29944.9553,29612.5694,30277.3413
50,kenya,Catch-up 20-45: V,40_45,25722.1425,25432.0602,26012.2248
50,kenya,Catch-up 20-45: V,45_50,19595.6645,19172.6278,20018.7012
50,kenya,Catch-up 20-45: V,50_55,14190.6152,13945.8582,14435.3721
50,kenya,Catch-up 20-45: V,55_60,9729.8442,9566.6729,9893.0155
50,kenya,Catch-up 20-45: TT,10_15,30911.8964,30216.9075,31606.8852
50,kenya,Catch-up 20-45: TT,15_20,53582.1312,52893.1857,54271.0767
50,kenya,Catch-up 20-45: TT,20_25,56029.7007,55141.3237,56918.0778
50,kenya,Catch-up 20-45: TT,25_30,48890.9563,48631.0909,49150.8217
50,kenya,Catch-up 20-45: TT,30_35,41072.3315,40449.8632,41694.7998
50,kenya,Catch-up 20-45: TT,35_40,32279.2114,32061.6497,32496.7732
50,kenya,Catch-up 20-45: TT,40_45,23603.1819,23473.2492,23733.1146
50,kenya,Catch-up 20-45: TT,45_50,19421.9173,19295.0063,19548.8283
50,kenya,Catch-up 20-45: TT,50_55,14496.5614,14345.4768,14647.6459
50,kenya,Catch-up 20-45: TT,55_60,9405.0125,9259.9713,9550.0536
50,kenya,Catch-up 20-50: TTV,10_15,24694.7677,24350.2949,25039.2404
50,kenya,Catch-up 20-50: TTV,15_20,41642.6757,41089.7062,42195.6451
50,kenya,Catch-up 20-50: TTV,20_25,33144.1704,32434.0731,33854.2677
50,kenya,Catch-up 20-50: TTV,25_30,32184.7836,32042.7641,32326.8031
50,kenya,Catch-up 20-50: TTV,30_35,28864.7009,28743.8333,28985.5685
50,kenya,Catch-up 20-50: TTV,35_40,24517.2433,24405.4408,24629.0459
50,kenya,Catch-up 20-50: TTV,40_45,19357.7064,18889.3443,19826.0684
50,kenya,Catch-up 20-50: TTV,45_50,13378.5358,12689.5903,14067.4813
50,kenya,Catch-up 20-50: TTV,50_55,13556.0601,13516.7781,13595.3421
50,kenya,Catch-up 20-50: TTV,55_60,9469.2234,9448.0716,9490.3752
50,kenya,Catch-up 20-50: V,10_15,24709.8761,24558.7916,24860.9606
50,kenya,Catch-up 20-50: V,15_20,42220.5740,41646.4528,42794.6952
50,kenya,Catch-up 20-50: V,20_25,36377.3795,36023.8417,36730.9173
50,kenya,Catch-up 20-50: V,25_30,37514.2907,36710.5209,38318.0604
50,kenya,Catch-up 20-50: V,30_35,34976.0704,34679.9447,35272.1961
50,kenya,Catch-up 20-50: V,35_40,30798.5830,30315.1125,31282.0535
50,kenya,Catch-up 20-50: V,40_45,25321.7685,24572.3892,26071.1478
50,kenya,Catch-up 20-50: V,45_50,18266.1206,17776.6067,18755.6345
50,kenya,Catch-up 20-50: V,50_55,14054.6391,13803.8388,14305.4394
50,kenya,Catch-up 20-50: V,55_60,9352.1329,9321.9160,9382.3498
50,kenya,Catch-up 20-50: TT,10_15,31637.1022,31473.9309,31800.2735
50,kenya,Catch-up 20-50: TT,15_20,54987.2174,53343.4177,56631.0172
50,kenya,Catch-up 20-50: TT,20_25,58329.9628,56326.5819,60333.3438
50,kenya,Catch-up 20-50: TT,25_30,49517.9572,49457.5234,49578.3910
50,kenya,Catch-up 20-50: TT,30_35,39655.9140,39634.7621,39677.0658
50,kenya,Catch-up 20-50: TT,35_40,31629.5479,31502.6369,31756.4589
50,kenya,Catch-up 20-50: TT,40_45,22825.0965,22507.8190,23142.3740
50,kenya,Catch-up 20-50: TT,45_50,15304.8636,14936.2174,15673.5099
50,kenya,Catch-up 20-50: TT,50_55,13646.7109,13625.5590,13667.8627
50,kenya,Catch-up 20-50: TT,55_60,9454.1149,9330.2256,9578.0043
50,kenya,Catch-up 20-55: TTV,10_15,25620.1604,25175.9719,26064.3490
50,kenya,Catch-up 20-55: TTV,15_20,40747.4998,39804.7323,41690.2673
50,kenya,Catch-up 20-55: TTV,20_25,32607.8203,32471.8442,32743.7964
50,kenya,Catch-up 20-55: TTV,25_30,31380.2584,30878.6578,31881.8591
50,kenya,Catch-up 20-55: TTV,30_35,28770.2731,28712.8609,28827.6852
50,kenya,Catch-up 20-55: TTV,35_40,24566.3458,24469.6517,24663.0399
50,kenya,Catch-up 20-55: TTV,40_45,19153.7422,19054.0264,19253.4580
50,kenya,Catch-up 20-55: TTV,45_50,13159.4632,12802.9037,13516.0227
50,kenya,Catch-up 20-55: TTV,50_55,9182.1628,9112.6639,9251.6617
50,kenya,Catch-up 20-55: TTV,55_60,8812.0057,8694.1597,8929.8516
50,kenya,Catch-up 20-55: V,10_15,25605.0520,25112.5164,26097.5876
50,kenya,Catch-up 20-55: V,15_20,41268.7414,39141.4711,43396.0117
50,kenya,Catch-up 20-55: V,20_25,34613.4675,33489.3986,35737.5365
50,kenya,Catch-up 20-55: V,25_30,36411.3735,36272.3758,36550.3713
50,kenya,Catch-up 20-55: V,30_35,34009.1294,33791.5677,34226.6911
50,kenya,Catch-up 20-55: V,35_40,29888.2986,29492.4571,30284.1401
50,kenya,Catch-up 20-55: V,40_45,24860.9606,24836.7871,24885.1342
50,kenya,Catch-up 20-55: V,45_50,17971.5057,17427.6014,18515.4101
50,kenya,Catch-up 20-55: V,50_55,13612.7168,13503.9360,13721.4977
50,kenya,Catch-up 20-55: V,55_60,9272.8135,9215.4014,9330.2256
50,kenya,Catch-up 20-55: TT,10_15,31788.1867,31655.2323,31921.1411
50,kenya,Catch-up 20-55: TT,15_20,55542.4531,54518.0999,56566.8063
50,kenya,Catch-up 20-55: TT,20_25,57967.3599,56973.2237,58961.4962
50,kenya,Catch-up 20-55: TT,25_30,49174.2398,48754.2248,49594.2549
50,kenya,Catch-up 20-55: TT,30_35,40294.2462,39762.4286,40826.0637
50,kenya,Catch-up 20-55: TT,35_40,32350.9766,32305.6512,32396.3020
50,kenya,Catch-up 20-55: TT,40_45,23674.9470,23427.1684,23922.7257
50,kenya,Catch-up 20-55: TT,45_50,15331.3034,14965.6789,15696.9280
50,kenya,Catch-up 20-55: TT,50_55,9680.7417,9568.9392,9792.5443
50,kenya,Catch-up 20-55: TT,55_60,8997.0842,8912.4769,9081.6915
50,kenya,Catch-up 20-60: TTV,10_15,24577.6771,24441.7011,24713.6532
50,kenya,Catch-up 20-60: TTV,15_20,41200.7534,40801.8902,41599.6166
50,kenya,Catch-up 20-60: TTV,20_25,33283.9236,32951.5376,33616.3096
50,kenya,Catch-up 20-60: TTV,25_30,32192.3378,31391.5898,32993.0859
50,kenya,Catch-up 20-60: TTV,30_35,29491.7017,29249.9665,29733.4370
50,kenya,Catch-up 20-60: TTV,35_40,24494.5806,23923.4811,25065.6802
50,kenya,Catch-up 20-60: TTV,40_45,19387.9233,19221.7303,19554.1163
50,kenya,Catch-up 20-60: TTV,45_50,13193.4572,13045.3944,13341.5201
50,kenya,Catch-up 20-60: TTV,50_55,9246.3737,9228.2436,9264.5038
50,kenya,Catch-up 20-60: TTV,55_60,5960.2850,5930.0681,5990.5019
50,kenya,Catch-up 20-60: V,10_15,26307.5951,26074.9249,26540.2653
50,kenya,Catch-up 20-60: V,15_20,44029.8113,42648.8987,45410.7240
50,kenya,Catch-up 20-60: V,20_25,36071.4333,34760.0195,37382.8471
50,kenya,Catch-up 20-60: V,25_30,36403.8193,36319.2120,36488.4267
50,kenya,Catch-up 20-60: V,30_35,33661.6350,33111.6872,34211.5827
50,kenya,Catch-up 20-60: V,35_40,30228.2388,30013.6988,30442.7789
50,kenya,Catch-up 20-60: V,40_45,25782.5763,25697.9690,25867.1837
